# time  xtii  vtii  xtrue  vtrue  Etii  dE/T  t/T
26.91  -0.24472  -1.1176  -0.205  -0.97876  0.65445  0.049163  4.2829
26.92  -0.25589  -1.1151  -0.21478  -0.97666  0.65452  0.049184  4.2845
26.93  -0.26704  -1.1126  -0.22453  -0.97447  0.65458  0.049205  4.286
26.94  -0.27817  -1.1099  -0.23426  -0.97217  0.65465  0.049225  4.2876
26.95  -0.28927  -1.1071  -0.24397  -0.96978  0.65471  0.049246  4.2892
26.96  -0.30034  -1.1042  -0.25366  -0.96729  0.65478  0.049267  4.2908
26.97  -0.31138  -1.1012  -0.26332  -0.96471  0.65484  0.049288  4.2924
26.98  -0.32239  -1.0981  -0.27295  -0.96203  0.65491  0.049309  4.294
26.99  -0.33338  -1.0949  -0.28256  -0.95925  0.65497  0.04933  4.2956
27  -0.34433  -1.0916  -0.29214  -0.95638  0.65504  0.04935  4.2972
27.01  -0.35524  -1.0881  -0.30169  -0.95341  0.6551  0.049371  4.2988
27.02  -0.36612  -1.0846  -0.31121  -0.95034  0.65517  0.049392  4.3004
27.03  -0.37697  -1.0809  -0.32069  -0.94718  0.65524  0.049413  4.302
27.04  -0.38778  -1.0771  -0.33015  -0.94393  0.6553  0.049434  4.3035
27.05  -0.39855  -1.0733  -0.33957  -0.94058  0.65537  0.049455  4.3051
27.06  -0.40928  -1.0693  -0.34896  -0.93714  0.65543  0.049476  4.3067
27.07  -0.41997  -1.0652  -0.35832  -0.9336  0.6555  0.049496  4.3083
27.08  -0.43063  -1.061  -0.36763  -0.92997  0.65556  0.049517  4.3099
27.09  -0.44124  -1.0567  -0.37691  -0.92625  0.65563  0.049538  4.3115
27.1  -0.4518  -1.0523  -0.38616  -0.92243  0.65569  0.049559  4.3131
27.11  -0.46232  -1.0477  -0.39536  -0.91853  0.65576  0.04958  4.3147
27.12  -0.4728  -1.0431  -0.40453  -0.91453  0.65583  0.049601  4.3163
27.13  -0.48323  -1.0384  -0.41365  -0.91043  0.65589  0.049622  4.3179
27.14  -0.49362  -1.0336  -0.42274  -0.90625  0.65596  0.049643  4.3195
27.15  -0.50395  -1.0286  -0.43178  -0.90198  0.65602  0.049663  4.3211
27.16  -0.51424  -1.0236  -0.44078  -0.89762  0.65609  0.049684  4.3226
27.17  -0.52448  -1.0184  -0.44973  -0.89316  0.65615  0.049705  4.3242
27.18  -0.53466  -1.0132  -0.45864  -0.88862  0.65622  0.049726  4.3258
27.19  -0.54479  -1.0079  -0.4675  -0.88399  0.65628  0.049747  4.3274
27.2  -0.55487  -1.0024  -0.47632  -0.87927  0.65635  0.049768  4.329
27.21  -0.56489  -0.99686  -0.48509  -0.87447  0.65642  0.049789  4.3306
27.22  -0.57486  -0.99121  -0.49381  -0.86957  0.65648  0.04981  4.3322
27.23  -0.58478  -0.98546  -0.50248  -0.86459  0.65655  0.04983  4.3338
27.24  -0.59463  -0.97961  -0.5111  -0.85952  0.65661  0.049851  4.3354
27.25  -0.60443  -0.97367  -0.51967  -0.85437  0.65668  0.049872  4.337
27.26  -0.61416  -0.96762  -0.52819  -0.84913  0.65674  0.049893  4.3386
27.27  -0.62384  -0.96148  -0.53665  -0.8438  0.65681  0.049914  4.3402
27.28  -0.63345  -0.95524  -0.54506  -0.8384  0.65688  0.049935  4.3417
27.29  -0.64301  -0.94891  -0.55342  -0.8329  0.65694  0.049956  4.3433
27.3  -0.65249  -0.94248  -0.56172  -0.82733  0.65701  0.049977  4.3449
27.31  -0.66192  -0.93595  -0.56996  -0.82167  0.65707  0.049998  4.3465
27.32  -0.67128  -0.92933  -0.57815  -0.81593  0.65714  0.050019  4.3481
27.33  -0.68057  -0.92262  -0.58628  -0.81011  0.6572  0.05004  4.3497
27.34  -0.6898  -0.91581  -0.59435  -0.8042  0.65727  0.05006  4.3513
27.35  -0.69896  -0.90892  -0.60237  -0.79822  0.65734  0.050081  4.3529
27.36  -0.70805  -0.90193  -0.61032  -0.79216  0.6574  0.050102  4.3545
27.37  -0.71707  -0.89485  -0.61821  -0.78601  0.65747  0.050123  4.3561
27.38  -0.72601  -0.88768  -0.62604  -0.77979  0.65753  0.050144  4.3577
27.39  -0.73489  -0.88042  -0.6338  -0.77349  0.6576  0.050165  4.3593
27.4  -0.74369  -0.87307  -0.64151  -0.76712  0.65766  0.050186  4.3608
27.41  -0.75243  -0.86563  -0.64915  -0.76066  0.65773  0.050207  4.3624
27.42  -0.76108  -0.85811  -0.65672  -0.75413  0.6578  0.050228  4.364
27.43  -0.76966  -0.8505  -0.66423  -0.74753  0.65786  0.050249  4.3656
27.44  -0.77817  -0.8428  -0.67167  -0.74085  0.65793  0.05027  4.3672
27.45  -0.7866  -0.83502  -0.67905  -0.7341  0.65799  0.050291  4.3688
27.46  -0.79495  -0.82715  -0.68635  -0.72727  0.65806  0.050312  4.3704
27.47  -0.80322  -0.8192  -0.69359  -0.72037  0.65812  0.050333  4.372
27.48  -0.81141  -0.81117  -0.70076  -0.7134  0.65819  0.050354  4.3736
27.49  -0.81952  -0.80306  -0.70786  -0.70635  0.65826  0.050375  4.3752
27.5  -0.82755  -0.79486  -0.71489  -0.69924  0.65832  0.050395  4.3768
27.51  -0.8355  -0.78658  -0.72184  -0.69206  0.65839  0.050416  4.3784
27.52  -0.84337  -0.77823  -0.72873  -0.6848  0.65845  0.050437  4.3799
27.53  -0.85115  -0.7698  -0.73554  -0.67748  0.65852  0.050458  4.3815
27.54  -0.85885  -0.76128  -0.74228  -0.67009  0.65859  0.050479  4.3831
27.55  -0.86646  -0.7527  -0.74894  -0.66264  0.65865  0.0505  4.3847
27.56  -0.87399  -0.74403  -0.75553  -0.65511  0.65872  0.050521  4.3863
27.57  -0.88143  -0.73529  -0.76204  -0.64753  0.65878  0.050542  4.3879
27.58  -0.88878  -0.72648  -0.76848  -0.63987  0.65885  0.050563  4.3895
27.59  -0.89604  -0.71759  -0.77484  -0.63216  0.65891  0.050584  4.3911
27.6  -0.90322  -0.70863  -0.78112  -0.62438  0.65898  0.050605  4.3927
27.61  -0.91031  -0.6996  -0.78733  -0.61653  0.65905  0.050626  4.3943
27.62  -0.9173  -0.69049  -0.79345  -0.60863  0.65911  0.050647  4.3959
27.63  -0.92421  -0.68132  -0.7995  -0.60067  0.65918  0.050668  4.3975
27.64  -0.93102  -0.67208  -0.80547  -0.59264  0.65924  0.050689  4.399
27.65  -0.93774  -0.66277  -0.81135  -0.58456  0.65931  0.05071  4.4006
27.66  -0.94437  -0.65339  -0.81716  -0.57641  0.65938  0.050731  4.4022
27.67  -0.9509  -0.64395  -0.82288  -0.56821  0.65944  0.050752  4.4038
27.68  -0.95734  -0.63444  -0.82852  -0.55996  0.65951  0.050773  4.4054
27.69  -0.96369  -0.62486  -0.83408  -0.55164  0.65957  0.050794  4.407
27.7  -0.96994  -0.61523  -0.83955  -0.54328  0.65964  0.050815  4.4086
27.71  -0.97609  -0.60553  -0.84495  -0.53485  0.65971  0.050836  4.4102
27.72  -0.98214  -0.59577  -0.85025  -0.52638  0.65977  0.050857  4.4118
27.73  -0.9881  -0.58595  -0.85547  -0.51785  0.65984  0.050878  4.4134
27.74  -0.99396  -0.57607  -0.86061  -0.50927  0.6599  0.050899  4.415
27.75  -0.99972  -0.56613  -0.86566  -0.50064  0.65997  0.05092  4.4165
27.76  -1.0054  -0.55613  -0.87062  -0.49196  0.66004  0.050941  4.4181
27.77  -1.0109  -0.54607  -0.8755  -0.48322  0.6601  0.050962  4.4197
27.78  -1.0164  -0.53597  -0.88028  -0.47445  0.66017  0.050983  4.4213
27.79  -1.0218  -0.5258  -0.88499  -0.46562  0.66023  0.051004  4.4229
27.8  -1.027  -0.51558  -0.8896  -0.45675  0.6603  0.051025  4.4245
27.81  -1.0322  -0.50531  -0.89412  -0.44783  0.66037  0.051046  4.4261
27.82  -1.0372  -0.49499  -0.89855  -0.43886  0.66043  0.051067  4.4277
27.83  -1.0422  -0.48462  -0.9029  -0.42986  0.6605  0.051088  4.4293
27.84  -1.047  -0.4742  -0.90715  -0.42081  0.66056  0.051109  4.4309
27.85  -1.0518  -0.46373  -0.91131  -0.41171  0.66063  0.05113  4.4325
27.86  -1.0564  -0.45321  -0.91538  -0.40258  0.6607  0.051151  4.4341
27.87  -1.0609  -0.44265  -0.91936  -0.39341  0.66076  0.051172  4.4356
27.88  -1.0654  -0.43204  -0.92325  -0.38419  0.66083  0.051193  4.4372
27.89  -1.0697  -0.42138  -0.92705  -0.37494  0.66089  0.051214  4.4388
27.9  -1.0739  -0.41069  -0.93075  -0.36565  0.66096  0.051235  4.4404
27.91  -1.078  -0.39995  -0.93436  -0.35633  0.66103  0.051256  4.442
27.92  -1.082  -0.38917  -0.93788  -0.34697  0.66109  0.051277  4.4436
27.93  -1.0859  -0.37835  -0.9413  -0.33757  0.66116  0.051298  4.4452
27.94  -1.0897  -0.36749  -0.94463  -0.32814  0.66122  0.05132  4.4468
27.95  -1.0934  -0.35659  -0.94786  -0.31868  0.66129  0.051341  4.4484
27.96  -1.0969  -0.34566  -0.951  -0.30918  0.66136  0.051362  4.45
27.97  -1.1004  -0.33469  -0.95405  -0.29966  0.66142  0.051383  4.4516
27.98  -1.1037  -0.32368  -0.957  -0.2901  0.66149  0.051404  4.4532
27.99  -1.107  -0.31265  -0.95985  -0.28052  0.66156  0.051425  4.4547
28  -1.1101  -0.30158  -0.96261  -0.27091  0.66162  0.051446  4.4563
28.01  -1.1131  -0.29048  -0.96527  -0.26127  0.66169  0.051467  4.4579
28.02  -1.116  -0.27935  -0.96783  -0.2516  0.66175  0.051488  4.4595
28.03  -1.1188  -0.26819  -0.9703  -0.24191  0.66182  0.051509  4.4611
28.04  -1.1215  -0.257  -0.97267  -0.2322  0.66189  0.05153  4.4627
28.05  -1.1241  -0.24578  -0.97494  -0.22246  0.66195  0.051551  4.4643
28.06  -1.1265  -0.23454  -0.97712  -0.2127  0.66202  0.051572  4.4659
28.07  -1.1289  -0.22328  -0.9792  -0.20291  0.66209  0.051593  4.4675
28.08  -1.1311  -0.21199  -0.98118  -0.19311  0.66215  0.051614  4.4691
28.09  -1.1332  -0.20068  -0.98306  -0.18329  0.66222  0.051635  4.4707
28.1  -1.1352  -0.18935  -0.98484  -0.17345  0.66228  0.051657  4.4723
28.11  -1.1371  -0.17799  -0.98653  -0.1636  0.66235  0.051678  4.4738
28.12  -1.1389  -0.16662  -0.98811  -0.15372  0.66242  0.051699  4.4754
28.13  -1.1406  -0.15523  -0.9896  -0.14383  0.66248  0.05172  4.477
28.14  -1.1421  -0.14383  -0.99099  -0.13393  0.66255  0.051741  4.4786
28.15  -1.1435  -0.13241  -0.99228  -0.12401  0.66261  0.051762  4.4802
28.16  -1.1449  -0.12097  -0.99347  -0.11408  0.66268  0.051783  4.4818
28.17  -1.1461  -0.10952  -0.99456  -0.10414  0.66275  0.051804  4.4834
28.18  -1.1472  -0.098061  -0.99555  -0.094194  0.66281  0.051825  4.485
28.19  -1.1482  -0.08659  -0.99645  -0.084234  0.66288  0.051846  4.4866
28.2  -1.149  -0.075108  -0.99724  -0.074265  0.66295  0.051867  4.4882
28.21  -1.1498  -0.063618  -0.99793  -0.06429  0.66301  0.051889  4.4898
28.22  -1.1504  -0.05212  -0.99852  -0.054307  0.66308  0.05191  4.4914
28.23  -1.1509  -0.040616  -0.99902  -0.044319  0.66315  0.051931  4.4929
28.24  -1.1513  -0.029107  -0.99941  -0.034327  0.66321  0.051952  4.4945
28.25  -1.1516  -0.017593  -0.9997  -0.024331  0.66328  0.051973  4.4961
28.26  -1.1518  -0.0060772  -0.9999  -0.014333  0.66334  0.051994  4.4977
28.27  -1.1519  0.0054409  -0.99999  -0.0043339  0.66341  0.052015  4.4993
28.28  -1.1518  0.01696  -0.99998  0.0056661  0.66348  0.052036  4.5009
28.29  -1.1516  0.028478  -0.99988  0.015665  0.66354  0.052057  4.5025
28.3  -1.1514  0.039994  -0.99967  0.025663  0.66361  0.052079  4.5041
28.31  -1.151  0.051508  -0.99936  0.035659  0.66368  0.0521  4.5057
28.32  -1.1504  0.063017  -0.99896  0.04565  0.66374  0.052121  4.5073
28.33  -1.1498  0.074522  -0.99845  0.055637  0.66381  0.052142  4.5089
28.34  -1.1491  0.08602  -0.99784  0.065619  0.66388  0.052163  4.5105
28.35  -1.1482  0.09751  -0.99714  0.075594  0.66394  0.052184  4.512
28.36  -1.1472  0.10899  -0.99633  0.085561  0.66401  0.052205  4.5136
28.37  -1.1461  0.12046  -0.99543  0.09552  0.66407  0.052226  4.5152
28.38  -1.1449  0.13193  -0.99442  0.10547  0.66414  0.052248  4.5168
28.39  -1.1436  0.14338  -0.99332  0.11541  0.66421  0.052269  4.5184
28.4  -1.1422  0.15481  -0.99211  0.12534  0.66427  0.05229  4.52
28.41  -1.1406  0.16623  -0.99081  0.13525  0.66434  0.052311  4.5216
28.42  -1.139  0.17764  -0.98941  0.14515  0.66441  0.052332  4.5232
28.43  -1.1372  0.18903  -0.98791  0.15504  0.66447  0.052353  4.5248
28.44  -1.1353  0.2004  -0.98631  0.16491  0.66454  0.052374  4.5264
28.45  -1.1333  0.21175  -0.98461  0.17476  0.66461  0.052396  4.528
28.46  -1.1312  0.22309  -0.98281  0.1846  0.66467  0.052417  4.5295
28.47  -1.129  0.2344  -0.98092  0.19442  0.66474  0.052438  4.5311
28.48  -1.1266  0.24569  -0.97893  0.20422  0.66481  0.052459  4.5327
28.49  -1.1242  0.25695  -0.97683  0.214  0.66487  0.05248  4.5343
28.5  -1.1216  0.2682  -0.97465  0.22376  0.66494  0.052501  4.5359
28.51  -1.1189  0.27941  -0.97236  0.23349  0.665  0.052523  4.5375
28.52  -1.1161  0.2906  -0.96998  0.2432  0.66507  0.052544  4.5391
28.53  -1.1132  0.30176  -0.9675  0.25289  0.66514  0.052565  4.5407
28.54  -1.1102  0.31289  -0.96492  0.26255  0.6652  0.052586  4.5423
28.55  -1.1071  0.324  -0.96224  0.27219  0.66527  0.052607  4.5439
28.56  -1.1038  0.33507  -0.95947  0.2818  0.66534  0.052628  4.5455
28.57  -1.1005  0.3461  -0.95661  0.29138  0.6654  0.05265  4.5471
28.58  -1.097  0.35711  -0.95365  0.30093  0.66547  0.052671  4.5486
28.59  -1.0934  0.36808  -0.95059  0.31045  0.66554  0.052692  4.5502
28.6  -1.0898  0.37901  -0.94744  0.31994  0.6656  0.052713  4.5518
28.61  -1.086  0.38991  -0.94419  0.3294  0.66567  0.052734  4.5534
28.62  -1.0821  0.40077  -0.94085  0.33882  0.66574  0.052756  4.555
28.63  -1.0781  0.41159  -0.93741  0.34821  0.6658  0.052777  4.5566
28.64  -1.0739  0.42237  -0.93389  0.35757  0.66587  0.052798  4.5582
28.65  -1.0697  0.43311  -0.93026  0.36689  0.66594  0.052819  4.5598
28.66  -1.0654  0.44381  -0.92655  0.37618  0.666  0.05284  4.5614
28.67  -1.0609  0.45446  -0.92274  0.38542  0.66607  0.052862  4.563
28.68  -1.0564  0.46507  -0.91884  0.39463  0.66614  0.052883  4.5646
28.69  -1.0517  0.47564  -0.91485  0.4038  0.6662  0.052904  4.5662
28.7  -1.047  0.48615  -0.91076  0.41293  0.66627  0.052925  4.5677
28.71  -1.0421  0.49662  -0.90659  0.42201  0.66634  0.052946  4.5693
28.72  -1.0372  0.50704  -0.90232  0.43106  0.6664  0.052968  4.5709
28.73  -1.0321  0.51742  -0.89797  0.44006  0.66647  0.052989  4.5725
28.74  -1.0269  0.52774  -0.89352  0.44902  0.66654  0.05301  4.5741
28.75  -1.0216  0.53801  -0.88899  0.45793  0.6666  0.053031  4.5757
28.76  -1.0163  0.54822  -0.88436  0.4668  0.66667  0.053052  4.5773
28.77  -1.0108  0.55839  -0.87965  0.47562  0.66674  0.053074  4.5789
28.78  -1.0052  0.56849  -0.87485  0.48439  0.6668  0.053095  4.5805
28.79  -0.99951  0.57855  -0.86996  0.49311  0.66687  0.053116  4.5821
28.8  -0.99373  0.58854  -0.86499  0.50179  0.66694  0.053137  4.5837
28.81  -0.98784  0.59848  -0.85993  0.51041  0.667  0.053159  4.5853
28.82  -0.98186  0.60836  -0.85478  0.51899  0.66707  0.05318  4.5868
28.83  -0.97577  0.61817  -0.84955  0.52751  0.66714  0.053201  4.5884
28.84  -0.96959  0.62793  -0.84423  0.53598  0.6672  0.053222  4.59
28.85  -0.96331  0.63763  -0.83883  0.54439  0.66727  0.053243  4.5916
28.86  -0.95694  0.64726  -0.83334  0.55275  0.66734  0.053265  4.5932
28.87  -0.95046  0.65683  -0.82777  0.56106  0.6674  0.053286  4.5948
28.88  -0.94389  0.66634  -0.82212  0.56931  0.66747  0.053307  4.5964
28.89  -0.93723  0.67577  -0.81639  0.5775  0.66754  0.053328  4.598
28.9  -0.93047  0.68515  -0.81057  0.58564  0.6676  0.05335  4.5996
28.91  -0.92362  0.69445  -0.80468  0.59371  0.66767  0.053371  4.6012
28.92  -0.91668  0.70369  -0.7987  0.60173  0.66774  0.053392  4.6028
28.93  -0.90964  0.71285  -0.79264  0.60969  0.6678  0.053413  4.6044
28.94  -0.90251  0.72195  -0.78651  0.61758  0.66787  0.053435  4.6059
28.95  -0.89529  0.73098  -0.78029  0.62542  0.66794  0.053456  4.6075
28.96  -0.88798  0.73993  -0.774  0.63319  0.668  0.053477  4.6091
28.97  -0.88058  0.74881  -0.76763  0.6409  0.66807  0.053498  4.6107
28.98  -0.8731  0.75761  -0.76118  0.64854  0.66814  0.05352  4.6123
28.99  -0.86552  0.76635  -0.75466  0.65612  0.6682  0.053541  4.6139
29  -0.85786  0.775  -0.74806  0.66363  0.66827  0.053562  4.6155
29.01  -0.85011  0.78358  -0.74138  0.67108  0.66834  0.053584  4.6171
29.02  -0.84227  0.79208  -0.73464  0.67846  0.6684  0.053605  4.6187
29.03  -0.83435  0.8005  -0.72781  0.68577  0.66847  0.053626  4.6203
29.04  -0.82634  0.80885  -0.72092  0.69302  0.66854  0.053647  4.6219
29.05  -0.81826  0.81711  -0.71395  0.70019  0.66861  0.053669  4.6235
29.06  -0.81008  0.82529  -0.70692  0.7073  0.66867  0.05369  4.625
29.07  -0.80183  0.83339  -0.69981  0.71433  0.66874  0.053711  4.6266
29.08  -0.7935  0.84141  -0.69263  0.72129  0.66881  0.053733  4.6282
29.09  -0.78508  0.84935  -0.68538  0.72818  0.66887  0.053754  4.6298
29.1  -0.77659  0.8572  -0.67807  0.735  0.66894  0.053775  4.6314
29.11  -0.76802  0.86496  -0.67068  0.74174  0.66901  0.053796  4.633
29.12  -0.75937  0.87264  -0.66323  0.74841  0.66907  0.053818  4.6346
29.13  -0.75064  0.88024  -0.65572  0.75501  0.66914  0.053839  4.6362
29.14  -0.74184  0.88774  -0.64813  0.76153  0.66921  0.05386  4.6378
29.15  -0.73296  0.89516  -0.64049  0.76797  0.66927  0.053882  4.6394
29.16  -0.72401  0.90249  -0.63277  0.77434  0.66934  0.053903  4.641
29.17  -0.71499  0.90973  -0.625  0.78063  0.66941  0.053924  4.6425
29.18  -0.70589  0.91688  -0.61716  0.78684  0.66947  0.053946  4.6441
29.19  -0.69672  0.92394  -0.60926  0.79297  0.66954  0.053967  4.6457
29.2  -0.68748  0.93091  -0.6013  0.79902  0.66961  0.053988  4.6473
29.21  -0.67817  0.93778  -0.59328  0.80499  0.66968  0.054009  4.6489
29.22  -0.66879  0.94456  -0.5852  0.81089  0.66974  0.054031  4.6505
29.23  -0.65935  0.95125  -0.57706  0.8167  0.66981  0.054052  4.6521
29.24  -0.64983  0.95785  -0.56887  0.82243  0.66988  0.054073  4.6537
29.25  -0.64026  0.96434  -0.56062  0.82808  0.66994  0.054095  4.6553
29.26  -0.63061  0.97075  -0.55231  0.83364  0.67001  0.054116  4.6569
29.27  -0.62091  0.97705  -0.54394  0.83912  0.67008  0.054137  4.6585
29.28  -0.61114  0.98326  -0.53553  0.84452  0.67014  0.054159  4.6601
29.29  -0.6013  0.98937  -0.52705  0.84983  0.67021  0.05418  4.6616
29.3  -0.59141  0.99539  -0.51853  0.85506  0.67028  0.054201  4.6632
29.31  -0.58145  1.0013  -0.50995  0.8602  0.67035  0.054223  4.6648
29.32  -0.57144  1.0071  -0.50133  0.86526  0.67041  0.054244  4.6664
29.33  -0.56137  1.0128  -0.49265  0.87023  0.67048  0.054265  4.668
29.34  -0.55124  1.0184  -0.48392  0.87511  0.67055  0.054287  4.6696
29.35  -0.54106  1.024  -0.47515  0.87991  0.67061  0.054308  4.6712
29.36  -0.53082  1.0294  -0.46632  0.88461  0.67068  0.054329  4.6728
29.37  -0.52052  1.0347  -0.45745  0.88923  0.67075  0.054351  4.6744
29.38  -0.51018  1.0399  -0.44854  0.89376  0.67082  0.054372  4.676
29.39  -0.49978  1.045  -0.43958  0.8982  0.67088  0.054393  4.6776
29.4  -0.48933  1.05  -0.43058  0.90255  0.67095  0.054415  4.6792
29.41  -0.47883  1.0549  -0.42153  0.90682  0.67102  0.054436  4.6807
29.42  -0.46828  1.0597  -0.41244  0.91099  0.67108  0.054458  4.6823
29.43  -0.45768  1.0643  -0.40331  0.91506  0.67115  0.054479  4.6839
29.44  -0.44704  1.0689  -0.39414  0.91905  0.67122  0.0545  4.6855
29.45  -0.43635  1.0734  -0.38493  0.92295  0.67128  0.054522  4.6871
29.46  -0.42562  1.0778  -0.37568  0.92675  0.67135  0.054543  4.6887
29.47  -0.41484  1.082  -0.36639  0.93046  0.67142  0.054564  4.6903
29.48  -0.40402  1.0862  -0.35707  0.93408  0.67149  0.054586  4.6919
29.49  -0.39316  1.0902  -0.34771  0.9376  0.67155  0.054607  4.6935
29.5  -0.38226  1.0941  -0.33832  0.94103  0.67162  0.054628  4.6951
29.51  -0.37132  1.098  -0.32889  0.94437  0.67169  0.05465  4.6967
29.52  -0.36034  1.1017  -0.31943  0.94761  0.67175  0.054671  4.6983
29.53  -0.34932  1.1053  -0.30994  0.95076  0.67182  0.054693  4.6998
29.54  -0.33827  1.1088  -0.30042  0.95381  0.67189  0.054714  4.7014
29.55  -0.32718  1.1121  -0.29086  0.95676  0.67196  0.054735  4.703
29.56  -0.31606  1.1154  -0.28128  0.95963  0.67202  0.054757  4.7046
29.57  -0.3049  1.1186  -0.27167  0.96239  0.67209  0.054778  4.7062
29.58  -0.29372  1.1216  -0.26203  0.96506  0.67216  0.0548  4.7078
29.59  -0.2825  1.1246  -0.25237  0.96763  0.67223  0.054821  4.7094
29.6  -0.27126  1.1274  -0.24268  0.97011  0.67229  0.054842  4.711
29.61  -0.25998  1.1301  -0.23297  0.97248  0.67236  0.054864  4.7126
29.62  -0.24868  1.1327  -0.22323  0.97477  0.67243  0.054885  4.7142
29.63  -0.23735  1.1352  -0.21347  0.97695  0.67249  0.054907  4.7158
29.64  -0.226  1.1376  -0.20369  0.97903  0.67256  0.054928  4.7174
29.65  -0.21463  1.1398  -0.19389  0.98102  0.67263  0.054949  4.7189
29.66  -0.20323  1.142  -0.18407  0.98291  0.6727  0.054971  4.7205
29.67  -0.19181  1.144  -0.17424  0.9847  0.67276  0.054992  4.7221
29.68  -0.18037  1.1459  -0.16438  0.9864  0.67283  0.055014  4.7237
29.69  -0.16891  1.1477  -0.15451  0.98799  0.6729  0.055035  4.7253
29.7  -0.15743  1.1494  -0.14462  0.98949  0.67296  0.055056  4.7269
29.71  -0.14594  1.151  -0.13472  0.99088  0.67303  0.055078  4.7285
29.72  -0.13443  1.1524  -0.1248  0.99218  0.6731  0.055099  4.7301
29.73  -0.1229  1.1538  -0.11488  0.99338  0.67317  0.055121  4.7317
29.74  -0.11137  1.155  -0.10494  0.99448  0.67323  0.055142  4.7333
29.75  -0.099815  1.1561  -0.094987  0.99548  0.6733  0.055164  4.7349
29.76  -0.088254  1.1571  -0.085027  0.99638  0.67337  0.055185  4.7365
29.77  -0.076683  1.158  -0.07506  0.99718  0.67344  0.055206  4.738
29.78  -0.065103  1.1588  -0.065084  0.99788  0.6735  0.055228  4.7396
29.79  -0.053515  1.1594  -0.055102  0.99848  0.67357  0.055249  4.7412
29.8  -0.041921  1.16  -0.045115  0.99898  0.67364  0.055271  4.7428
29.81  -0.030321  1.1604  -0.035123  0.99938  0.67371  0.055292  4.7444
29.82  -0.018717  1.1607  -0.025128  0.99968  0.67377  0.055314  4.746
29.83  -0.0071102  1.1609  -0.01513  0.99989  0.67384  0.055335  4.7476
29.84  0.0044985  1.1609  -0.0051302  0.99999  0.67391  0.055357  4.7492
29.85  0.016108  1.1609  0.0048698  0.99999  0.67398  0.055378  4.7508
29.86  0.027717  1.1607  0.014869  0.99989  0.67404  0.055399  4.7524
29.87  0.039324  1.1605  0.024867  0.99969  0.67411  0.055421  4.754
29.88  0.050929  1.1601  0.034863  0.99939  0.67418  0.055442  4.7555
29.89  0.06253  1.1596  0.044855  0.99899  0.67424  0.055464  4.7571
29.9  0.074125  1.1589  0.054842  0.9985  0.67431  0.055485  4.7587
29.91  0.085715  1.1582  0.064824  0.9979  0.67438  0.055507  4.7603
29.92  0.097297  1.1573  0.0748  0.9972  0.67445  0.055528  4.7619
29.93  0.10887  1.1564  0.084768  0.9964  0.67451  0.05555  4.7635
29.94  0.12043  1.1553  0.094728  0.9955  0.67458  0.055571  4.7651
29.95  0.13199  1.1541  0.10468  0.99451  0.67465  0.055593  4.7667
29.96  0.14353  1.1528  0.11462  0.99341  0.67472  0.055614  4.7683
29.97  0.15505  1.1513  0.12455  0.99221  0.67478  0.055636  4.7699
29.98  0.16657  1.1498  0.13446  0.99092  0.67485  0.055657  4.7715
29.99  0.17807  1.1481  0.14436  0.98952  0.67492  0.055679  4.7731
30  0.18955  1.1463  0.15425  0.98803  0.67499  0.0557  4.7746
30.01  0.20101  1.1444  0.16412  0.98644  0.67505  0.055722  4.7762
30.02  0.21245  1.1424  0.17398  0.98475  0.67512  0.055743  4.7778
30.03  0.22388  1.1403  0.18382  0.98296  0.67519  0.055764  4.7794
30.04  0.23528  1.138  0.19364  0.98107  0.67526  0.055786  4.781
30.05  0.24666  1.1357  0.20344  0.97909  0.67532  0.055807  4.7826
30.06  0.25802  1.1332  0.21322  0.977  0.67539  0.055829  4.7842
30.07  0.26935  1.1306  0.22298  0.97482  0.67546  0.05585  4.7858
30.08  0.28066  1.128  0.23272  0.97254  0.67553  0.055872  4.7874
30.09  0.29194  1.1251  0.24243  0.97017  0.67559  0.055893  4.789
30.1  0.30319  1.1222  0.25212  0.9677  0.67566  0.055915  4.7906
30.11  0.31441  1.1192  0.26178  0.96513  0.67573  0.055936  4.7922
30.12  0.3256  1.1161  0.27142  0.96246  0.6758  0.055958  4.7937
30.13  0.33676  1.1128  0.28103  0.9597  0.67586  0.055979  4.7953
30.14  0.34789  1.1094  0.29062  0.95684  0.67593  0.056001  4.7969
30.15  0.35899  1.106  0.30017  0.95389  0.676  0.056023  4.7985
30.16  0.37004  1.1024  0.30969  0.95084  0.67607  0.056044  4.8001
30.17  0.38107  1.0987  0.31919  0.94769  0.67614  0.056066  4.8017
30.18  0.39205  1.0949  0.32865  0.94445  0.6762  0.056087  4.8033
30.19  0.403  1.0909  0.33807  0.94112  0.67627  0.056109  4.8049
30.2  0.41391  1.0869  0.34747  0.93769  0.67634  0.05613  4.8065
30.21  0.42478  1.0828  0.35683  0.93417  0.67641  0.056152  4.8081
30.22  0.43561  1.0785  0.36615  0.93056  0.67647  0.056173  4.8097
30.23  0.44639  1.0742  0.37544  0.92685  0.67654  0.056195  4.8113
30.24  0.45714  1.0697  0.38469  0.92305  0.67661  0.056216  4.8128
30.25  0.46783  1.0651  0.3939  0.91915  0.67668  0.056238  4.8144
30.26  0.47848  1.0604  0.40307  0.91517  0.67674  0.056259  4.816
30.27  0.48909  1.0557  0.4122  0.91109  0.67681  0.056281  4.8176
30.28  0.49965  1.0508  0.42129  0.90692  0.67688  0.056302  4.8192
