i	t	sum
874	-5.89512	9.29744e-25
875	-5.895	9.41986e-25
876	-5.89488	9.54644e-25
877	-5.89476	9.6769e-25
878	-5.89464	9.81094e-25
879	-5.89452	9.94822e-25
880	-5.8944	1.00884e-24
881	-5.89428	1.02311e-24
882	-5.89416	1.03759e-24
883	-5.89404	1.05224e-24
884	-5.89392	1.06701e-24
885	-5.8938	1.08186e-24
886	-5.89368	1.09674e-24
887	-5.89356	1.11161e-24
888	-5.89344	1.12641e-24
889	-5.89332	1.14109e-24
890	-5.8932	1.15562e-24
891	-5.89308	1.16993e-24
892	-5.89296	1.18399e-24
893	-5.89284	1.19774e-24
894	-5.89272	1.21113e-24
895	-5.8926	1.22413e-24
896	-5.89248	1.23669e-24
897	-5.89236	1.24878e-24
898	-5.89224	1.26035e-24
899	-5.89212	1.27137e-24
900	-5.892	1.28182e-24
901	-5.89188	1.29166e-24
902	-5.89176	1.30088e-24
903	-5.89164	1.30945e-24
904	-5.89152	1.31738e-24
905	-5.8914	1.32464e-24
906	-5.89128	1.33123e-24
907	-5.89116	1.33716e-24
908	-5.89104	1.34244e-24
909	-5.89092	1.34708e-24
910	-5.8908	1.35109e-24
911	-5.89068	1.35451e-24
912	-5.89056	1.35737e-24
913	-5.89044	1.3597e-24
914	-5.89032	1.36154e-24
915	-5.8902	1.36294e-24
916	-5.89008	1.36396e-24
917	-5.88996	1.36464e-24
918	-5.88984	1.36506e-24
919	-5.88972	1.36527e-24
920	-5.8896	1.36534e-24
921	-5.88948	1.36536e-24
922	-5.88936	1.36538e-24
923	-5.88924	1.3655e-24
924	-5.88912	1.36579e-24
925	-5.889	1.36632e-24
926	-5.88888	1.36718e-24
927	-5.88876	1.36845e-24
928	-5.88864	1.37021e-24
929	-5.88852	1.37253e-24
930	-5.8884	1.3755e-24
931	-5.88828	1.37917e-24
932	-5.88816	1.38363e-24
933	-5.88804	1.38892e-24
934	-5.88792	1.39512e-24
935	-5.8878	1.40227e-24
936	-5.88768	1.41043e-24
937	-5.88756	1.41962e-24
938	-5.88744	1.42988e-24
939	-5.88732	1.44123e-24
940	-5.8872	1.4537e-24
941	-5.88708	1.46727e-24
942	-5.88696	1.48196e-24
943	-5.88684	1.49775e-24
944	-5.88672	1.51461e-24
945	-5.8866	1.53251e-24
946	-5.88648	1.55142e-24
947	-5.88636	1.57128e-24
948	-5.88624	1.59203e-24
949	-5.88612	1.61361e-24
950	-5.886	1.63592e-24
951	-5.88588	1.6589e-24
952	-5.88576	1.68245e-24
953	-5.88564	1.70646e-24
954	-5.88552	1.73083e-24
955	-5.8854	1.75546e-24
956	-5.88528	1.78022e-24
957	-5.88516	1.805e-24
958	-5.88504	1.82969e-24
959	-5.88492	1.85415e-24
960	-5.8848	1.87827e-24
961	-5.88468	1.90194e-24
962	-5.88456	1.92503e-24
963	-5.88444	1.94744e-24
964	-5.88432	1.96906e-24
965	-5.8842	1.98978e-24
966	-5.88408	2.00953e-24
967	-5.88396	2.02822e-24
968	-5.88384	2.04576e-24
969	-5.88372	2.06211e-24
970	-5.8836	2.07722e-24
971	-5.88348	2.09104e-24
972	-5.88336	2.10355e-24
973	-5.88324	2.11475e-24
974	-5.88312	2.12464e-24
975	-5.883	2.13325e-24
976	-5.88288	2.14061e-24
977	-5.88276	2.14676e-24
978	-5.88264	2.15179e-24
979	-5.88252	2.15577e-24
980	-5.8824	2.15879e-24
981	-5.88228	2.16098e-24
982	-5.88216	2.16244e-24
983	-5.88204	2.16332e-24
984	-5.88192	2.16375e-24
985	-5.8818	2.1639e-24
986	-5.88168	2.16393e-24
987	-5.88156	2.164e-24
988	-5.88144	2.16429e-24
989	-5.88132	2.16496e-24
990	-5.8812	2.16621e-24
991	-5.88108	2.1682e-24
992	-5.88096	2.1711e-24
993	-5.88084	2.17507e-24
994	-5.88072	2.18029e-24
995	-5.8806	2.18688e-24
996	-5.88048	2.19499e-24
997	-5.88036	2.20475e-24
998	-5.88024	2.21625e-24
999	-5.88012	2.2296e-24
1000	-5.88	2.24485e-24
1001	-5.87988	2.26206e-24
1002	-5.87976	2.28126e-24
1003	-5.87964	2.30247e-24
1004	-5.87952	2.32566e-24
1005	-5.8794	2.3508e-24
1006	-5.87928	2.37782e-24
1007	-5.87916	2.40665e-24
1008	-5.87904	2.43718e-24
1009	-5.87892	2.46927e-24
1010	-5.8788	2.50279e-24
1011	-5.87868	2.53756e-24
1012	-5.87856	2.5734e-24
1013	-5.87844	2.6101e-24
1014	-5.87832	2.64745e-24
1015	-5.8782	2.68522e-24
1016	-5.87808	2.72319e-24
1017	-5.87796	2.7611e-24
1018	-5.87784	2.79871e-24
1019	-5.87772	2.83579e-24
1020	-5.8776	2.87209e-24
1021	-5.87748	2.90738e-24
1022	-5.87736	2.94143e-24
1023	-5.87724	2.97405e-24
1024	-5.87712	3.00504e-24
1025	-5.877	3.03422e-24
1026	-5.87688	3.06145e-24
1027	-5.87676	3.0866e-24
1028	-5.87664	3.10957e-24
1029	-5.87652	3.13031e-24
1030	-5.8764	3.14876e-24
1031	-5.87628	3.16494e-24
1032	-5.87616	3.17886e-24
1033	-5.87604	3.19058e-24
1034	-5.87592	3.20022e-24
1035	-5.8758	3.2079e-24
1036	-5.87568	3.21377e-24
1037	-5.87556	3.21804e-24
1038	-5.87544	3.22093e-24
1039	-5.87532	3.22268e-24
1040	-5.8752	3.22356e-24
1041	-5.87508	3.22388e-24
1042	-5.87496	3.22394e-24
1043	-5.87484	3.22406e-24
1044	-5.87472	3.22456e-24
1045	-5.8746	3.22579e-24
1046	-5.87448	3.22808e-24
1047	-5.87436	3.23175e-24
1048	-5.87424	3.23711e-24
1049	-5.87412	3.24447e-24
1050	-5.874	3.25409e-24
1051	-5.87388	3.26625e-24
1052	-5.87376	3.28114e-24
1053	-5.87364	3.29897e-24
1054	-5.87352	3.31988e-24
1055	-5.8734	3.34398e-24
1056	-5.87328	3.37134e-24
1057	-5.87316	3.40198e-24
1058	-5.87304	3.43586e-24
1059	-5.87292	3.47292e-24
1060	-5.8728	3.51303e-24
1061	-5.87268	3.55602e-24
1062	-5.87256	3.60167e-24
1063	-5.87244	3.64974e-24
1064	-5.87232	3.69991e-24
1065	-5.8722	3.75185e-24
1066	-5.87208	3.8052e-24
1067	-5.87196	3.85956e-24
1068	-5.87184	3.91452e-24
1069	-5.87172	3.96965e-24
1070	-5.8716	4.02451e-24
1071	-5.87148	4.07865e-24
1072	-5.87136	4.13166e-24
1073	-5.87124	4.1831e-24
1074	-5.87112	4.23257e-24
1075	-5.871	4.27971e-24
1076	-5.87088	4.32417e-24
1077	-5.87076	4.36566e-24
1078	-5.87064	4.40392e-24
1079	-5.87052	4.43876e-24
1080	-5.8704	4.47003e-24
1081	-5.87028	4.49766e-24
1082	-5.87016	4.52162e-24
1083	-5.87004	4.54195e-24
1084	-5.86992	4.55878e-24
1085	-5.8698	4.57229e-24
1086	-5.86968	4.5827e-24
1087	-5.86956	4.59034e-24
1088	-5.86944	4.59555e-24
1089	-5.86932	4.59876e-24
1090	-5.8692	4.60042e-24
1091	-5.86908	4.60105e-24
1092	-5.86896	4.60117e-24
1093	-5.86884	4.60134e-24
1094	-5.86872	4.60213e-24
1095	-5.8686	4.60412e-24
1096	-5.86848	4.60788e-24
1097	-5.86836	4.61397e-24
1098	-5.86824	4.62291e-24
1099	-5.86812	4.63519e-24
1100	-5.868	4.65127e-24
1101	-5.86788	4.67152e-24
1102	-5.86776	4.69628e-24
1103	-5.86764	4.7258e-24
1104	-5.86752	4.76026e-24
1105	-5.8674	4.79975e-24
1106	-5.86728	4.84428e-24
1107	-5.86716	4.89377e-24
1108	-5.86704	4.94806e-24
1109	-5.86692	5.00688e-24
1110	-5.8668	5.06989e-24
1111	-5.86668	5.13666e-24
1112	-5.86656	5.20671e-24
1113	-5.86644	5.27946e-24
1114	-5.86632	5.3543e-24
1115	-5.8662	5.43056e-24
1116	-5.86608	5.50752e-24
1117	-5.86596	5.58447e-24
1118	-5.86584	5.66067e-24
1119	-5.86572	5.73539e-24
1120	-5.8656	5.80792e-24
1121	-5.86548	5.87758e-24
1122	-5.86536	5.94376e-24
1123	-5.86524	6.00587e-24
1124	-5.86512	6.06343e-24
1125	-5.865	6.11603e-24
1126	-5.86488	6.16337e-24
1127	-5.86476	6.20524e-24
1128	-5.86464	6.24154e-24
1129	-5.86452	6.2723e-24
1130	-5.8644	6.29765e-24
1131	-5.86428	6.31785e-24
1132	-5.86416	6.33327e-24
1133	-5.86404	6.34441e-24
1134	-5.86392	6.35183e-24
1135	-5.8638	6.35622e-24
1136	-5.86368	6.35834e-24
1137	-5.86356	6.35902e-24
1138	-5.86344	6.35914e-24
1139	-5.86332	6.35962e-24
1140	-5.8632	6.36139e-24
1141	-5.86308	6.36537e-24
1142	-5.86296	6.37248e-24
1143	-5.86284	6.38359e-24
1144	-5.86272	6.3995e-24
1145	-5.8626	6.42093e-24
1146	-5.86248	6.44852e-24
1147	-5.86236	6.48279e-24
1148	-5.86224	6.52413e-24
1149	-5.86212	6.57279e-24
1150	-5.862	6.62889e-24
1151	-5.86188	6.69237e-24
1152	-5.86176	6.76306e-24
1153	-5.86164	6.84059e-24
1154	-5.86152	6.92447e-24
1155	-5.8614	7.01406e-24
1156	-5.86128	7.1086e-24
1157	-5.86116	7.20719e-24
1158	-5.86104	7.30886e-24
1159	-5.86092	7.41254e-24
1160	-5.8608	7.51712e-24
1161	-5.86068	7.62143e-24
1162	-5.86056	7.72432e-24
1163	-5.86044	7.82464e-24
1164	-5.86032	7.9213e-24
1165	-5.8602	8.01327e-24
1166	-5.86008	8.09961e-24
1167	-5.85996	8.17952e-24
1168	-5.85984	8.25231e-24
1169	-5.85972	8.31748e-24
1170	-5.8596	8.37468e-24
1171	-5.85948	8.42377e-24
1172	-5.85936	8.46479e-24
1173	-5.85924	8.49797e-24
1174	-5.85912	8.52376e-24
1175	-5.859	8.54279e-24
1176	-5.85888	8.55585e-24
1177	-5.85876	8.56393e-24
1178	-5.85864	8.56814e-24
1179	-5.85852	8.56973e-24
1180	-5.8584	8.57003e-24
1181	-5.85828	8.57045e-24
1182	-5.85816	8.57243e-24
1183	-5.85804	8.5774e-24
1184	-5.85792	8.58676e-24
1185	-5.8578	8.60186e-24
1186	-5.85768	8.62392e-24
1187	-5.85756	8.65403e-24
1188	-5.85744	8.69312e-24
1189	-5.85732	8.74192e-24
1190	-5.8572	8.80097e-24
1191	-5.85708	8.87055e-24
1192	-5.85696	8.9507e-24
1193	-5.85684	9.04122e-24
1194	-5.85672	9.14166e-24
1195	-5.8566	9.25132e-24
1196	-5.85648	9.36926e-24
1197	-5.85636	9.49434e-24
1198	-5.85624	9.62522e-24
1199	-5.85612	9.7604e-24
1200	-5.856	9.89826e-24
1201	-5.85588	1.00371e-23
1202	-5.85576	1.01752e-23
1203	-5.85564	1.03107e-23
1204	-5.85552	1.0442e-23
1205	-5.8554	1.05674e-23
1206	-5.85528	1.06855e-23
1207	-5.85516	1.07949e-23
1208	-5.85504	1.08946e-23
1209	-5.85492	1.09837e-23
1210	-5.8548	1.10616e-23
1211	-5.85468	1.11281e-23
1212	-5.85456	1.11832e-23
1213	-5.85444	1.12272e-23
1214	-5.85432	1.12608e-23
1215	-5.8542	1.12849e-23
1216	-5.85408	1.13009e-23
1217	-5.85396	1.13102e-23
1218	-5.85384	1.13145e-23
1219	-5.85372	1.13158e-23
1220	-5.8536	1.13161e-23
1221	-5.85348	1.13174e-23
1222	-5.85336	1.1322e-23
1223	-5.85324	1.1332e-23
1224	-5.85312	1.13494e-23
1225	-5.853	1.1376e-23
1226	-5.85288	1.14135e-23
1227	-5.85276	1.14633e-23
1228	-5.85264	1.15265e-23
1229	-5.85252	1.1604e-23
1230	-5.8524	1.1696e-23
1231	-5.85228	1.18027e-23
1232	-5.85216	1.19236e-23
1233	-5.85204	1.2058e-23
1234	-5.85192	1.22048e-23
1235	-5.8518	1.23625e-23
1236	-5.85168	1.25293e-23
1237	-5.85156	1.2703e-23
1238	-5.85144	1.28815e-23
1239	-5.85132	1.30621e-23
1240	-5.8512	1.32425e-23
1241	-5.85108	1.342e-23
1242	-5.85096	1.3592e-23
1243	-5.85084	1.37563e-23
1244	-5.85072	1.39105e-23
1245	-5.8506	1.40529e-23
1246	-5.85048	1.41818e-23
1247	-5.85036	1.4296e-23
1248	-5.85024	1.43947e-23
1249	-5.85012	1.44777e-23
1250	-5.85	1.4545e-23
1251	-5.84988	1.45974e-23
1252	-5.84976	1.46359e-23
1253	-5.84964	1.46622e-23
1254	-5.84952	1.46782e-23
1255	-5.8494	1.46863e-23
1256	-5.84928	1.46891e-23
1257	-5.84916	1.46897e-23
1258	-5.84904	1.46908e-23
1259	-5.84892	1.46958e-23
1260	-5.8488	1.47075e-23
1261	-5.84868	1.4729e-23
1262	-5.84856	1.47629e-23
1263	-5.84844	1.48117e-23
1264	-5.84832	1.48772e-23
1265	-5.8482	1.49612e-23
1266	-5.84808	1.50645e-23
1267	-5.84796	1.51876e-23
1268	-5.84784	1.53305e-23
1269	-5.84772	1.54923e-23
1270	-5.8476	1.56719e-23
1271	-5.84748	1.58673e-23
1272	-5.84736	1.60763e-23
1273	-5.84724	1.62959e-23
1274	-5.84712	1.6523e-23
1275	-5.847	1.67542e-23
1276	-5.84688	1.69859e-23
1277	-5.84676	1.72144e-23
1278	-5.84664	1.74361e-23
1279	-5.84652	1.76476e-23
1280	-5.8464	1.78457e-23
1281	-5.84628	1.80278e-23
1282	-5.84616	1.81916e-23
1283	-5.84604	1.83354e-23
1284	-5.84592	1.84583e-23
1285	-5.8458	1.856e-23
1286	-5.84568	1.86407e-23
1287	-5.84556	1.87017e-23
1288	-5.84544	1.87448e-23
1289	-5.84532	1.87725e-23
1290	-5.8452	1.87877e-23
1291	-5.84508	1.87941e-23
1292	-5.84496	1.87956e-23
1293	-5.84484	1.87964e-23
1294	-5.84472	1.88008e-23
1295	-5.8446	1.88131e-23
1296	-5.84448	1.88376e-23
1297	-5.84436	1.88779e-23
1298	-5.84424	1.89376e-23
1299	-5.84412	1.90195e-23
1300	-5.844	1.91258e-23
1301	-5.84388	1.92579e-23
1302	-5.84376	1.94164e-23
1303	-5.84364	1.9601e-23
1304	-5.84352	1.98107e-23
1305	-5.8434	2.00433e-23
1306	-5.84328	2.02962e-23
1307	-5.84316	2.05658e-23
1308	-5.84304	2.08481e-23
1309	-5.84292	2.11384e-23
1310	-5.8428	2.14318e-23
1311	-5.84268	2.17233e-23
1312	-5.84256	2.20079e-23
1313	-5.84244	2.22806e-23
1314	-5.84232	2.25369e-23
1315	-5.8422	2.27729e-23
1316	-5.84208	2.29853e-23
1317	-5.84196	2.31716e-23
1318	-5.84184	2.33303e-23
1319	-5.84172	2.34608e-23
1320	-5.8416	2.35638e-23
1321	-5.84148	2.36406e-23
1322	-5.84136	2.36938e-23
1323	-5.84124	2.37269e-23
1324	-5.84112	2.37442e-23
1325	-5.841	2.37507e-23
1326	-5.84088	2.3752e-23
1327	-5.84076	2.37538e-23
1328	-5.84064	2.37621e-23
1329	-5.84052	2.37828e-23
1330	-5.8404	2.38215e-23
1331	-5.84028	2.38832e-23
1332	-5.84016	2.39723e-23
1333	-5.84004	2.40921e-23
1334	-5.83992	2.42451e-23
1335	-5.8398	2.44325e-23
1336	-5.83968	2.46542e-23
1337	-5.83956	2.49092e-23
1338	-5.83944	2.51949e-23
1339	-5.83932	2.55078e-23
1340	-5.8392	2.58431e-23
1341	-5.83908	2.61954e-23
1342	-5.83896	2.65585e-23
1343	-5.83884	2.69256e-23
1344	-5.83872	2.72899e-23
1345	-5.8386	2.76443e-23
1346	-5.83848	2.79825e-23
1347	-5.83836	2.82983e-23
1348	-5.83824	2.85865e-23
1349	-5.83812	2.88429e-23
1350	-5.838	2.90646e-23
1351	-5.83788	2.92499e-23
1352	-5.83776	2.93987e-23
1353	-5.83764	2.95121e-23
1354	-5.83752	2.95929e-23
1355	-5.8374	2.96452e-23
1356	-5.83728	2.96745e-23
1357	-5.83716	2.9687e-23
1358	-5.83704	2.969e-23
1359	-5.83692	2.96914e-23
1360	-5.8368	2.96991e-23
1361	-5.83668	2.97211e-23
1362	-5.83656	2.97651e-23
1363	-5.83644	2.9838e-23
1364	-5.83632	2.99457e-23
1365	-5.8362	3.0093e-23
1366	-5.83608	3.0283e-23
1367	-5.83596	3.05174e-23
1368	-5.83584	3.07962e-23
1369	-5.83572	3.11174e-23
1370	-5.8356	3.14777e-23
1371	-5.83548	3.18719e-23
1372	-5.83536	3.22934e-23
1373	-5.83524	3.27346e-23
1374	-5.83512	3.31869e-23
1375	-5.835	3.36411e-23
1376	-5.83488	3.4088e-23
1377	-5.83476	3.45185e-23
1378	-5.83464	3.49241e-23
1379	-5.83452	3.52973e-23
1380	-5.8344	3.56317e-23
1381	-5.83428	3.59227e-23
1382	-5.83416	3.61674e-23
1383	-5.83404	3.6365e-23
1384	-5.83392	3.65165e-23
1385	-5.8338	3.66252e-23
1386	-5.83368	3.6696e-23
1387	-5.83356	3.6736e-23
1388	-5.83344	3.67533e-23
1389	-5.83332	3.67577e-23
1390	-5.8332	3.67594e-23
1391	-5.83308	3.6769e-23
1392	-5.83296	3.67974e-23
1393	-5.83284	3.68544e-23
1394	-5.83272	3.69491e-23
1395	-5.8326	3.70894e-23
1396	-5.83248	3.72809e-23
1397	-5.83236	3.75277e-23
1398	-5.83224	3.78313e-23
1399	-5.83212	3.8191e-23
1400	-5.832	3.86034e-23
1401	-5.83188	3.90633e-23
1402	-5.83176	3.95631e-23
1403	-5.83164	4.00933e-23
1404	-5.83152	4.06432e-23
1405	-5.8314	4.1201e-23
1406	-5.83128	4.17545e-23
1407	-5.83116	4.22915e-23
1408	-5.83104	4.28005e-23
1409	-5.83092	4.32711e-23
1410	-5.8308	4.36944e-23
1411	-5.83068	4.40638e-23
1412	-5.83056	4.43749e-23
1413	-5.83044	4.4626e-23
1414	-5.83032	4.48183e-23
1415	-5.8302	4.49556e-23
1416	-5.83008	4.50445e-23
1417	-5.82996	4.50938e-23
1418	-5.82984	4.51147e-23
1419	-5.82972	4.51195e-23
1420	-5.8296	4.51221e-23
1421	-5.82948	4.51363e-23
1422	-5.82936	4.51761e-23
1423	-5.82924	4.52545e-23
1424	-5.82912	4.53829e-23
1425	-5.829	4.55709e-23
1426	-5.82888	4.58254e-23
1427	-5.82876	4.61506e-23
1428	-5.82864	4.65474e-23
1429	-5.82852	4.70136e-23
1430	-5.8284	4.75437e-23
1431	-5.82828	4.81293e-23
1432	-5.82816	4.87591e-23
1433	-5.82804	4.94201e-23
1434	-5.82792	5.00972e-23
1435	-5.8278	5.07746e-23
1436	-5.82768	5.14366e-23
1437	-5.82756	5.20675e-23
1438	-5.82744	5.26534e-23
1439	-5.82732	5.31823e-23
1440	-5.8272	5.36448e-23
1441	-5.82708	5.40346e-23
1442	-5.82696	5.43492e-23
1443	-5.82684	5.45894e-23
1444	-5.82672	5.476e-23
1445	-5.8266	5.48693e-23
1446	-5.82648	5.4929e-23
1447	-5.82636	5.49532e-23
1448	-5.82624	5.49585e-23
1449	-5.82612	5.49624e-23
1450	-5.826	5.49833e-23
1451	-5.82588	5.50389e-23
1452	-5.82576	5.51457e-23
1453	-5.82564	5.53182e-23
1454	-5.82552	5.55678e-23
1455	-5.8254	5.59025e-23
1456	-5.82528	5.63263e-23
1457	-5.82516	5.6839e-23
1458	-5.82504	5.7436e-23
1459	-5.82492	5.81087e-23
1460	-5.8248	5.88444e-23
1461	-5.82468	5.96274e-23
1462	-5.82456	6.04394e-23
1463	-5.82444	6.12604e-23
1464	-5.82432	6.20699e-23
1465	-5.8242	6.28477e-23
1466	-5.82408	6.35749e-23
1467	-5.82396	6.42352e-23
1468	-5.82384	6.48155e-23
1469	-5.82372	6.53067e-23
1470	-5.8236	6.57044e-23
1471	-5.82348	6.60088e-23
1472	-5.82336	6.62255e-23
1473	-5.82324	6.63644e-23
1474	-5.82312	6.64402e-23
1475	-5.823	6.64708e-23
1476	-5.82288	6.64774e-23
1477	-5.82276	6.64826e-23
1478	-5.82264	6.65097e-23
1479	-5.82252	6.65815e-23
1480	-5.8224	6.67188e-23
1481	-5.82228	6.69397e-23
1482	-5.82216	6.72582e-23
1483	-5.82204	6.76835e-23
1484	-5.82192	6.82196e-23
1485	-5.8218	6.88648e-23
1486	-5.82168	6.96117e-23
1487	-5.82156	7.04476e-23
1488	-5.82144	7.13548e-23
1489	-5.82132	7.23121e-23
1490	-5.8212	7.32949e-23
1491	-5.82108	7.42774e-23
1492	-5.82096	7.52334e-23
1493	-5.82084	7.61379e-23
1494	-5.82072	7.69684e-23
1495	-5.8206	7.77063e-23
1496	-5.82048	7.83379e-23
1497	-5.82036	7.88551e-23
1498	-5.82024	7.92564e-23
1499	-5.82012	7.95465e-23
1500	-5.82	7.97366e-23
1501	-5.81988	7.98436e-23
1502	-5.81976	7.98898e-23
1503	-5.81964	7.99011e-23
1504	-5.81952	7.9906e-23
1505	-5.8194	7.99341e-23
1506	-5.81928	8.00144e-23
1507	-5.81916	8.01736e-23
1508	-5.81904	8.04347e-23
1509	-5.81892	8.08156e-23
1510	-5.8188	8.13281e-23
1511	-5.81868	8.19767e-23
1512	-5.81856	8.27588e-23
1513	-5.81844	8.36645e-23
1514	-5.81832	8.46768e-23
1515	-5.8182	8.57727e-23
1516	-5.81808	8.69243e-23
1517	-5.81796	8.81002e-23
1518	-5.81784	8.92675e-23
1519	-5.81772	9.03934e-23
1520	-5.8176	9.1447e-23
1521	-5.81748	9.24014e-23
1522	-5.81736	9.32353e-23
1523	-5.81724	9.3934e-23
1524	-5.81712	9.44906e-23
1525	-5.817	9.49066e-23
1526	-5.81688	9.5192e-23
1527	-5.81676	9.53644e-23
1528	-5.81664	9.5449e-23
1529	-5.81652	9.54763e-23
1530	-5.8164	9.54812e-23
1531	-5.81628	9.55006e-23
1532	-5.81616	9.55714e-23
1533	-5.81604	9.57284e-23
1534	-5.81592	9.60021e-23
1535	-5.8158	9.64168e-23
1536	-5.81568	9.69893e-23
1537	-5.81556	9.77276e-23
1538	-5.81544	9.863e-23
1539	-5.81532	9.96855e-23
1540	-5.8152	1.00874e-22
1541	-5.81508	1.02168e-22
1542	-5.81496	1.03532e-22
1543	-5.81484	1.04928e-22
1544	-5.81472	1.06314e-22
1545	-5.8146	1.07649e-22
1546	-5.81448	1.08894e-22
1547	-5.81436	1.10017e-22
1548	-5.81424	1.10991e-22
1549	-5.81412	1.11799e-22
1550	-5.814	1.12433e-22
1551	-5.81388	1.12898e-22
1552	-5.81376	1.13207e-22
1553	-5.81364	1.13385e-22
1554	-5.81352	1.13464e-22
1555	-5.8134	1.13485e-22
1556	-5.81328	1.13491e-22
1557	-5.81316	1.1353e-22
1558	-5.81304	1.13647e-22
1559	-5.81292	1.13883e-22
1560	-5.8128	1.14274e-22
1561	-5.81268	1.14845e-22
1562	-5.81256	1.15614e-22
1563	-5.81244	1.16584e-22
1564	-5.81232	1.17748e-22
1565	-5.8122	1.19085e-22
1566	-5.81208	1.20566e-22
1567	-5.81196	1.2215e-22
1568	-5.81184	1.2379e-22
1569	-5.81172	1.25437e-22
1570	-5.8116	1.27037e-22
1571	-5.81148	1.28544e-22
1572	-5.81136	1.29912e-22
1573	-5.81124	1.31107e-22
1574	-5.81112	1.32105e-22
1575	-5.811	1.32893e-22
1576	-5.81088	1.33474e-22
1577	-5.81076	1.33864e-22
1578	-5.81064	1.3409e-22
1579	-5.81052	1.34193e-22
1580	-5.8104	1.34221e-22
1581	-5.81028	1.34228e-22
1582	-5.81016	1.34274e-22
1583	-5.81004	1.34412e-22
1584	-5.80992	1.34696e-22
1585	-5.8098	1.35168e-22
1586	-5.80968	1.3586e-22
1587	-5.80956	1.3679e-22
1588	-5.80944	1.37963e-22
1589	-5.80932	1.39366e-22
1590	-5.8092	1.40973e-22
1591	-5.80908	1.42744e-22
1592	-5.80896	1.44627e-22
1593	-5.80884	1.46563e-22
1594	-5.80872	1.48489e-22
1595	-5.8086	1.50343e-22
1596	-5.80848	1.52065e-22
1597	-5.80836	1.53604e-22
1598	-5.80824	1.54923e-22
1599	-5.80812	1.55997e-22
1600	-5.808	1.56818e-22
1601	-5.80788	1.57396e-22
1602	-5.80776	1.57757e-22
1603	-5.80764	1.57944e-22
1604	-5.80752	1.58011e-22
1605	-5.8074	1.58023e-22
1606	-5.80728	1.5805e-22
1607	-5.80716	1.58161e-22
1608	-5.80704	1.58422e-22
1609	-5.80692	1.58892e-22
1610	-5.8068	1.59614e-22
1611	-5.80668	1.60617e-22
1612	-5.80656	1.6191e-22
1613	-5.80644	1.63486e-22
1614	-5.80632	1.65315e-22
1615	-5.8062	1.67352e-22
1616	-5.80608	1.69536e-22
1617	-5.80596	1.71797e-22
1618	-5.80584	1.74058e-22
1619	-5.80572	1.76241e-22
1620	-5.8056	1.78274e-22
1621	-5.80548	1.80093e-22
1622	-5.80536	1.8165e-22
1623	-5.80524	1.82914e-22
1624	-5.80512	1.83876e-22
1625	-5.805	1.84548e-22
1626	-5.80488	1.84961e-22
1627	-5.80476	1.85169e-22
1628	-5.80464	1.85239e-22
1629	-5.80452	1.85252e-22
1630	-5.8044	1.85291e-22
1631	-5.80428	1.85444e-22
1632	-5.80416	1.85788e-22
1633	-5.80404	1.86392e-22
1634	-5.80392	1.87306e-22
1635	-5.8038	1.88559e-22
1636	-5.80368	1.90159e-22
1637	-5.80356	1.92088e-22
1638	-5.80344	1.94304e-22
1639	-5.80332	1.96745e-22
1640	-5.8032	1.99334e-22
1641	-5.80308	2.01981e-22
1642	-5.80296	2.04591e-22
1643	-5.80284	2.0707e-22
1644	-5.80272	2.09336e-22
1645	-5.8026	2.11318e-22
1646	-5.80248	2.12967e-22
1647	-5.80236	2.14259e-22
1648	-5.80224	2.15195e-22
1649	-5.80212	2.15803e-22
1650	-5.802	2.16137e-22
1651	-5.80188	2.16273e-22
1652	-5.80176	2.16302e-22
1653	-5.80164	2.16326e-22
1654	-5.80152	2.16449e-22
1655	-5.8014	2.16772e-22
1656	-5.80128	2.1738e-22
1657	-5.80116	2.18342e-22
1658	-5.80104	2.19701e-22
1659	-5.80092	2.21471e-22
1660	-5.8008	2.23638e-22
1661	-5.80068	2.26157e-22
1662	-5.80056	2.28958e-22
1663	-5.80044	2.31947e-22
1664	-5.80032	2.35019e-22
1665	-5.8002	2.38058e-22
1666	-5.80008	2.40952e-22
1667	-5.79996	2.43598e-22
1668	-5.79984	2.4591e-22
1669	-5.79972	2.47828e-22
1670	-5.7996	2.49323e-22
1671	-5.79948	2.50396e-22
1672	-5.79936	2.51084e-22
1673	-5.79924	2.51452e-22
1674	-5.79912	2.51594e-22
1675	-5.799	2.51621e-22
1676	-5.79888	2.51658e-22
1677	-5.79876	2.51831e-22
1678	-5.79864	2.52257e-22
1679	-5.79852	2.53039e-22
1680	-5.7984	2.54251e-22
1681	-5.79828	2.5594e-22
1682	-5.79816	2.58114e-22
1683	-5.79804	2.60744e-22
1684	-5.79792	2.63769e-22
1685	-5.7978	2.67095e-22
1686	-5.79768	2.70602e-22
1687	-5.79756	2.74159e-22
1688	-5.79744	2.77626e-22
1689	-5.79732	2.80871e-22
1690	-5.7972	2.83777e-22
1691	-5.79708	2.86255e-22
1692	-5.79696	2.88248e-22
1693	-5.79684	2.89737e-22
1694	-5.79672	2.90745e-22
1695	-5.7966	2.91334e-22
1696	-5.79648	2.91602e-22
1697	-5.79636	2.91674e-22
1698	-5.79624	2.91695e-22
1699	-5.79612	2.91817e-22
1700	-5.796	2.92186e-22
1701	-5.79588	2.92933e-22
1702	-5.79576	2.9416e-22
1703	-5.79564	2.95935e-22
1704	-5.79552	2.98281e-22
1705	-5.7954	3.01179e-22
