1600.1 -0.23084 0.511207 -79.45 71.5285 279.684 55.707 184.588 -23.0828 59.5753 -99.6119 -11.3036 147.607 97.0603 -47.8638 -64.9761 -132.851 -1.663 99.5289 -42.8662 -95.0203 -4.87907 5.39619 -259.525 185.91 95.3961 52.8319 2.32509 -277.119 124.09 -97.9672 -11.4391 0.736321 89.2454 74.0479 158.49 -21.3165 14.4582 1.30028 133.36 38.2599 56.4739 12.4403 78.5667 118.599 -183.266 -150.899 235.25 -272.194 28.96 -41.5884 39.615 -59.3135 -44.8603 -109.198 -275.649 203.768 48.834 43.9438 13.1417 16.5014 
1650.1 -0.24677 0.544236 -79.4482 71.5276 279.683 55.7067 184.585 -23.0819 59.5742 -99.6093 -11.3026 147.605 97.0584 -47.8623 -64.973 -132.847 -1.66125 99.5269 -42.8684 -95.0369 -4.88314 5.3835 -259.53 185.915 95.3919 52.8388 2.32508 -277.119 124.089 -97.9656 -11.4087 0.752844 89.2445 74.0433 158.492 -21.3156 14.4536 1.31263 133.357 38.2602 56.4703 12.4434 78.5667 118.594 -183.265 -150.898 235.249 -272.194 28.9616 -41.5879 39.6125 -59.3078 -44.8623 -109.198 -275.646 203.765 48.835 43.9398 13.1418 16.4858 
1700.1 -0.263363 0.578358 -79.4464 71.5268 279.682 55.7064 184.581 -23.0811 59.5732 -99.6066 -11.3016 147.603 97.0564 -47.8607 -64.9697 -132.844 -1.65945 99.5249 -42.8707 -95.0539 -4.88741 5.37037 -259.534 185.921 95.3875 52.8459 2.32507 -277.118 124.087 -97.964 -11.3774 0.769931 89.2435 74.0385 158.493 -21.3146 14.4488 1.32537 133.353 38.2605 56.4666 12.4466 78.5666 118.59 -183.264 -150.898 235.249 -272.193 28.9631 -41.5874 39.6098 -59.302 -44.8643 -109.198 -275.643 203.762 48.836 43.9356 13.1419 16.4697 
1750.1 -0.280638 0.61358 -79.4445 71.5259 279.681 55.7061 184.577 -23.0802 59.572 -99.6039 -11.3006 147.601 97.0543 -47.859 -64.9664 -132.84 -1.65759 99.5228 -42.873 -95.0716 -4.89188 5.35679 -259.539 185.926 95.3831 52.8532 2.32507 -277.117 124.086 -97.9623 -11.345 0.787589 89.2425 74.0336 158.494 -21.3136 14.4439 1.3385 133.349 38.2608 56.4628 12.4499 78.5666 118.585 -183.263 -150.898 235.248 -272.193 28.9647 -41.5869 39.6071 -59.2959 -44.8665 -109.198 -275.64 203.759 48.837 43.9314 13.1419 16.4531 
1800.1 -0.298613 0.649909 -79.4426 71.525 279.68 55.7058 184.573 -23.0792 59.5709 -99.601 -11.2995 147.599 97.0522 -47.8573 -64.963 -132.836 -1.65567 99.5206 -42.8754 -95.0897 -4.89658 5.34277 -259.544 185.931 95.3785 52.8608 2.32506 -277.116 124.084 -97.9606 -11.3115 0.805823 89.2414 74.0286 158.496 -21.3126 14.4389 1.35203 133.345 38.2611 56.4588 12.4533 78.5665 118.581 -183.262 -150.897 235.248 -272.192 28.9664 -41.5864 39.6043 -59.2897 -44.8687 -109.198 -275.637 203.756 48.838 43.927 13.142 16.436 
1850.1 -0.317308 0.687354 -79.4406 71.524 279.679 55.7055 184.569 -23.0783 59.5697 -99.5981 -11.2984 147.597 97.05 -47.8556 -64.9594 -132.832 -1.65371 99.5184 -42.8779 -95.1084 -4.90149 5.32829 -259.548 185.937 95.3738 52.8686 2.32505 -277.115 124.083 -97.9588 -11.277 0.82464 89.2403 74.0234 158.497 -21.3116 14.4337 1.36595 133.341 38.2614 56.4548 12.4568 78.5665 118.576 -183.261 -150.897 235.248 -272.192 28.9681 -41.5858 39.6015 -59.2833 -44.8709 -109.198 -275.633 203.752 48.8391 43.9224 13.142 16.4184 
1900.1 -0.336746 0.725923 -79.4386 71.5231 279.677 55.7052 184.565 -23.0773 59.5685 -99.5951 -11.2973 147.594 97.0478 -47.8538 -64.9558 -132.828 -1.65169 99.5162 -42.8805 -95.1276 -4.90665 5.31335 -259.554 185.943 95.369 52.8766 2.32503 -277.114 124.081 -97.957 -11.2415 0.844046 89.2392 74.018 158.499 -21.3105 14.4284 1.38027 133.337 38.2617 56.4506 12.4604 78.5665 118.571 -183.26 -150.896 235.247 -272.192 28.9698 -41.5853 39.5985 -59.2768 -44.8732 -109.198 -275.63 203.749 48.8402 43.9178 13.1421 16.4003 
1950.1 -0.356949 0.765625 -79.4365 71.5221 279.676 55.7048 184.56 -23.0763 59.5672 -99.592 -11.2961 147.592 97.0455 -47.852 -64.9521 -132.823 -1.64961 99.5138 -42.8831 -95.1473 -4.91205 5.29795 -259.559 185.949 95.364 52.8848 2.32502 -277.113 124.079 -97.9551 -11.2048 0.86405 89.2381 74.0125 158.5 -21.3094 14.4229 1.395 133.333 38.2621 56.4463 12.4641 78.5664 118.566 -183.259 -150.896 235.247 -272.191 28.9716 -41.5847 39.5955 -59.27 -44.8756 -109.197 -275.627 203.745 48.8414 43.913 13.1422 16.3817 
2000.1 -0.377941 0.80647 -79.4344 71.5211 279.675 55.7045 184.556 -23.0752 59.566 -99.5889 -11.2949 147.589 97.0431 -47.8501 -64.9483 -132.819 -1.64748 99.5114 -42.8858 -95.1676 -4.91771 5.28207 -259.564 185.955 95.3589 52.8932 2.32501 -277.112 124.078 -97.9532 -11.1671 0.884657 89.2369 74.0069 158.502 -21.3083 14.4172 1.41012 133.328 38.2624 56.4419 12.4679 78.5664 118.561 -183.257 -150.895 235.246 -272.191 28.9735 -41.5841 39.5924 -59.2631 -44.878 -109.197 -275.623 203.741 48.8426 43.9081 13.1422 16.3625 
2050.1 -0.399747 0.848466 -79.4322 71.52 279.674 55.7042 184.551 -23.0742 59.5647 -99.5856 -11.2937 147.587 97.0407 -47.8482 -64.9444 -132.815 -1.6453 99.509 -42.8886 -95.1884 -4.92363 5.26571 -259.569 185.961 95.3536 52.9018 2.325 -277.111 124.076 -97.9512 -11.1283 0.905877 89.2357 74.0011 158.504 -21.3072 14.4115 1.42565 133.324 38.2628 56.4375 12.4718 78.5663 118.555 -183.256 -150.895 235.246 -272.19 28.9753 -41.5835 39.5892 -59.256 -44.8805 -109.197 -275.62 203.737 48.8438 43.9031 13.1423 16.3429 
