8800.1 0.109376 -4.66872 12.4267 0.291845 -8.89375 379.629 -1010.46 -23.7267 
8850.1 0.109998 -4.6687 12.4267 0.293503 -8.94428 379.627 -1010.45 -23.8614 
8900.1 0.110619 -4.66869 12.4266 0.29516 -8.9948 379.626 -1010.45 -23.9962 
8950.1 0.11124 -4.66867 12.4266 0.296818 -9.04532 379.625 -1010.45 -24.131 
9000.1 0.111862 -4.66866 12.4266 0.298476 -9.09585 379.624 -1010.44 -24.2658 
9050.1 0.112483 -4.66864 12.4265 0.300134 -9.14637 379.623 -1010.44 -24.4006 
9100.1 0.113104 -4.66863 12.4265 0.301792 -9.19689 379.621 -1010.44 -24.5354 
9150.1 0.113726 -4.66861 12.4264 0.30345 -9.24741 379.62 -1010.43 -24.6701 
9200.1 0.114347 -4.6686 12.4264 0.305108 -9.29793 379.619 -1010.43 -24.8049 
9250.1 0.114968 -4.66858 12.4264 0.306765 -9.34845 379.618 -1010.43 -24.9397 
9300.1 0.11559 -4.66857 12.4263 0.308423 -9.39898 379.616 -1010.42 -25.0745 
9350.1 0.116211 -4.66855 12.4263 0.310081 -9.4495 379.615 -1010.42 -25.2093 
9400.1 0.116832 -4.66853 12.4262 0.311739 -9.50002 379.614 -1010.42 -25.344 
9450.1 0.117454 -4.66852 12.4262 0.313397 -9.55054 379.613 -1010.41 -25.4788 
9500.1 0.118075 -4.6685 12.4262 0.315055 -9.60106 379.611 -1010.41 -25.6136 
9550.1 0.118696 -4.66849 12.4261 0.316712 -9.65158 379.61 -1010.41 -25.7484 
9600.1 0.119318 -4.66847 12.4261 0.31837 -9.7021 379.609 -1010.4 -25.8832 
9650.1 0.119939 -4.66846 12.426 0.320028 -9.75262 379.607 -1010.4 -26.0179 
9700.1 0.12056 -4.66844 12.426 0.321686 -9.80314 379.606 -1010.4 -26.1527 
9750.1 0.121181 -4.66842 12.4259 0.323344 -9.85366 379.605 -1010.39 -26.2875 
9800.1 0.121803 -4.66841 12.4259 0.325001 -9.90418 379.604 -1010.39 -26.4223 
9850.1 0.122424 -4.66839 12.4259 0.326659 -9.9547 379.602 -1010.39 -26.557 
