0.326  0.94717  -0.32126  0.94733  -0.32026
0.327  0.94684  -0.3222  0.94701  -0.3212
0.328  0.94652  -0.32315  0.94669  -0.32215
0.329  0.9462  -0.3241  0.94637  -0.3231
0.33  0.94587  -0.32504  0.94604  -0.32404
0.331  0.94555  -0.32599  0.94572  -0.32499
0.332  0.94522  -0.32693  0.94539  -0.32593
0.333  0.9449  -0.32788  0.94507  -0.32688
0.334  0.94457  -0.32882  0.94474  -0.32782
0.335  0.94424  -0.32977  0.94441  -0.32877
0.336  0.94391  -0.33071  0.94408  -0.32971
0.337  0.94358  -0.33166  0.94375  -0.33066
0.338  0.94325  -0.3326  0.94342  -0.3316
0.339  0.94291  -0.33354  0.94309  -0.33254
0.34  0.94258  -0.33449  0.94275  -0.33349
0.341  0.94225  -0.33543  0.94242  -0.33443
0.342  0.94191  -0.33637  0.94209  -0.33537
0.343  0.94158  -0.33731  0.94175  -0.33631
0.344  0.94124  -0.33825  0.94141  -0.33726
0.345  0.9409  -0.3392  0.94108  -0.3382
0.346  0.94056  -0.34014  0.94074  -0.33914
0.347  0.94022  -0.34108  0.9404  -0.34008
0.348  0.93988  -0.34202  0.94006  -0.34102
0.349  0.93954  -0.34296  0.93972  -0.34196
0.35  0.93919  -0.3439  0.93937  -0.3429
0.351  0.93885  -0.34484  0.93903  -0.34384
0.352  0.93851  -0.34578  0.93869  -0.34478
0.353  0.93816  -0.34671  0.93834  -0.34571
0.354  0.93781  -0.34765  0.93799  -0.34665
0.355  0.93747  -0.34859  0.93765  -0.34759
0.356  0.93712  -0.34953  0.9373  -0.34853
0.357  0.93677  -0.35046  0.93695  -0.34946
0.358  0.93642  -0.3514  0.9366  -0.3504
0.359  0.93607  -0.35234  0.93625  -0.35134
0.36  0.93571  -0.35327  0.9359  -0.35227
0.361  0.93536  -0.35421  0.93554  -0.35321
0.362  0.93501  -0.35514  0.93519  -0.35415
0.363  0.93465  -0.35608  0.93484  -0.35508
0.364  0.93429  -0.35701  0.93448  -0.35601
0.365  0.93394  -0.35795  0.93412  -0.35695
0.366  0.93358  -0.35888  0.93377  -0.35788
0.367  0.93322  -0.35982  0.93341  -0.35882
0.368  0.93286  -0.36075  0.93305  -0.35975
0.369  0.9325  -0.36168  0.93269  -0.36068
0.37  0.93214  -0.36261  0.93233  -0.36162
0.371  0.93178  -0.36355  0.93197  -0.36255
0.372  0.93141  -0.36448  0.9316  -0.36348
0.373  0.93105  -0.36541  0.93124  -0.36441
0.374  0.93068  -0.36634  0.93087  -0.36534
0.375  0.93032  -0.36727  0.93051  -0.36627
0.376  0.92995  -0.3682  0.93014  -0.3672
0.377  0.92958  -0.36913  0.92977  -0.36813
0.378  0.92921  -0.37006  0.9294  -0.36906
0.379  0.92884  -0.37099  0.92904  -0.36999
0.38  0.92847  -0.37192  0.92866  -0.37092
0.381  0.9281  -0.37285  0.92829  -0.37185
0.382  0.92773  -0.37378  0.92792  -0.37278
0.383  0.92735  -0.3747  0.92755  -0.3737
0.384  0.92698  -0.37563  0.92717  -0.37463
0.385  0.9266  -0.37656  0.9268  -0.37556
0.386  0.92622  -0.37748  0.92642  -0.37649
0.387  0.92585  -0.37841  0.92605  -0.37741
0.388  0.92547  -0.37934  0.92567  -0.37834
0.389  0.92509  -0.38026  0.92529  -0.37926
0.39  0.92471  -0.38119  0.92491  -0.38019
0.391  0.92433  -0.38211  0.92453  -0.38111
0.392  0.92395  -0.38304  0.92415  -0.38204
0.393  0.92356  -0.38396  0.92376  -0.38296
0.394  0.92318  -0.38488  0.92338  -0.38388
0.395  0.92279  -0.38581  0.923  -0.38481
0.396  0.92241  -0.38673  0.92261  -0.38573
0.397  0.92202  -0.38765  0.92223  -0.38665
0.398  0.92163  -0.38857  0.92184  -0.38758
0.399  0.92125  -0.3895  0.92145  -0.3885
0.4  0.92086  -0.39042  0.92106  -0.38942
0.401  0.92047  -0.39134  0.92067  -0.39034
0.402  0.92007  -0.39226  0.92028  -0.39126
0.403  0.91968  -0.39318  0.91989  -0.39218
0.404  0.91929  -0.3941  0.9195  -0.3931
0.405  0.91889  -0.39502  0.9191  -0.39402
0.406  0.9185  -0.39594  0.91871  -0.39494
0.407  0.9181  -0.39686  0.91831  -0.39586
0.408  0.91771  -0.39777  0.91792  -0.39677
0.409  0.91731  -0.39869  0.91752  -0.39769
0.41  0.91691  -0.39961  0.91712  -0.39861
0.411  0.91651  -0.40053  0.91672  -0.39953
0.412  0.91611  -0.40144  0.91632  -0.40044
0.413  0.91571  -0.40236  0.91592  -0.40136
0.414  0.91531  -0.40327  0.91552  -0.40227
0.415  0.9149  -0.40419  0.91512  -0.40319
0.416  0.9145  -0.4051  0.91471  -0.4041
0.417  0.91409  -0.40602  0.91431  -0.40502
0.418  0.91369  -0.40693  0.9139  -0.40593
0.419  0.91328  -0.40785  0.9135  -0.40685
0.42  0.91287  -0.40876  0.91309  -0.40776
0.421  0.91246  -0.40967  0.91268  -0.40867
0.422  0.91205  -0.41058  0.91227  -0.40959
0.423  0.91164  -0.4115  0.91186  -0.4105
0.424  0.91123  -0.41241  0.91145  -0.41141
0.425  0.91082  -0.41332  0.91104  -0.41232
0.426  0.91041  -0.41423  0.91063  -0.41323
0.427  0.90999  -0.41514  0.91021  -0.41414
0.428  0.90958  -0.41605  0.9098  -0.41505
0.429  0.90916  -0.41696  0.90938  -0.41596
0.43  0.90874  -0.41787  0.90897  -0.41687
0.431  0.90833  -0.41878  0.90855  -0.41778
0.432  0.90791  -0.41969  0.90813  -0.41869
0.433  0.90749  -0.42059  0.90771  -0.4196
0.434  0.90707  -0.4215  0.90729  -0.4205
0.435  0.90665  -0.42241  0.90687  -0.42141
0.436  0.90622  -0.42332  0.90645  -0.42232
0.437  0.9058  -0.42422  0.90603  -0.42322
0.438  0.90538  -0.42513  0.9056  -0.42413
0.439  0.90495  -0.42603  0.90518  -0.42503
0.44  0.90452  -0.42694  0.90475  -0.42594
0.441  0.9041  -0.42784  0.90433  -0.42684
0.442  0.90367  -0.42875  0.9039  -0.42775
0.443  0.90324  -0.42965  0.90347  -0.42865
0.444  0.90281  -0.43055  0.90304  -0.42956
0.445  0.90238  -0.43146  0.90261  -0.43046
0.446  0.90195  -0.43236  0.90218  -0.43136
0.447  0.90152  -0.43326  0.90175  -0.43226
0.448  0.90108  -0.43416  0.90132  -0.43316
0.449  0.90065  -0.43506  0.90088  -0.43406
0.45  0.90021  -0.43596  0.90045  -0.43497
0.451  0.89978  -0.43686  0.90001  -0.43587
0.452  0.89934  -0.43776  0.89958  -0.43677
0.453  0.8989  -0.43866  0.89914  -0.43766
0.454  0.89847  -0.43956  0.8987  -0.43856
0.455  0.89803  -0.44046  0.89826  -0.43946
0.456  0.89759  -0.44136  0.89782  -0.44036
0.457  0.89714  -0.44226  0.89738  -0.44126
0.458  0.8967  -0.44315  0.89694  -0.44216
0.459  0.89626  -0.44405  0.8965  -0.44305
0.46  0.89581  -0.44495  0.89605  -0.44395
0.461  0.89537  -0.44584  0.89561  -0.44484
0.462  0.89492  -0.44674  0.89516  -0.44574
0.463  0.89448  -0.44763  0.89472  -0.44663
0.464  0.89403  -0.44853  0.89427  -0.44753
0.465  0.89358  -0.44942  0.89382  -0.44842
0.466  0.89313  -0.45031  0.89337  -0.44932
0.467  0.89268  -0.45121  0.89292  -0.45021
0.468  0.89223  -0.4521  0.89247  -0.4511
0.469  0.89178  -0.45299  0.89202  -0.45199
0.47  0.89132  -0.45388  0.89157  -0.45289
0.471  0.89087  -0.45478  0.89111  -0.45378
0.472  0.89042  -0.45567  0.89066  -0.45467
0.473  0.88996  -0.45656  0.89021  -0.45556
0.474  0.8895  -0.45745  0.88975  -0.45645
0.475  0.88905  -0.45834  0.88929  -0.45734
0.476  0.88859  -0.45923  0.88883  -0.45823
0.477  0.88813  -0.46011  0.88838  -0.45912
0.478  0.88767  -0.461  0.88792  -0.46
0.479  0.88721  -0.46189  0.88746  -0.46089
0.48  0.88675  -0.46278  0.88699  -0.46178
