# t  xE  yE  vxE  vyE  xM  yM  vxM  vyM  xA  yA  vxA  vyA  Etot
726500 4.34505e+06 1.6748e+06 -4.51031 11.6293 -3.53248e+08 -1.36159e+08 366.684 -945.446 0 0 0 0 3.82438e+28
726600 4.3446e+06 1.67596e+06 -4.51343 11.6281 -3.53211e+08 -1.36254e+08 366.937 -945.349 0 0 0 0 3.82439e+28
726700 4.34415e+06 1.67712e+06 -4.51654 11.6269 -3.53174e+08 -1.36348e+08 367.19 -945.251 0 0 0 0 3.82439e+28
726800 4.34369e+06 1.67828e+06 -4.51966 11.6257 -3.53138e+08 -1.36443e+08 367.443 -945.153 0 0 0 0 3.8244e+28
726900 4.34324e+06 1.67945e+06 -4.52277 11.6245 -3.53101e+08 -1.36537e+08 367.696 -945.055 0 0 0 0 3.8244e+28
727000 4.34279e+06 1.68061e+06 -4.52588 11.6233 -3.53064e+08 -1.36632e+08 367.949 -944.957 0 0 0 0 3.82441e+28
727100 4.34234e+06 1.68177e+06 -4.529 11.622 -3.53027e+08 -1.36726e+08 368.203 -944.859 0 0 0 0 3.82441e+28
727200 4.34188e+06 1.68293e+06 -4.53211 11.6208 -3.5299e+08 -1.36821e+08 368.456 -944.761 0 0 0 0 3.82441e+28
727300 4.34143e+06 1.6841e+06 -4.53522 11.6196 -3.52954e+08 -1.36915e+08 368.709 -944.663 0 0 0 0 3.82442e+28
727400 4.34098e+06 1.68526e+06 -4.53833 11.6184 -3.52917e+08 -1.3701e+08 368.962 -944.565 0 0 0 0 3.82442e+28
727500 4.34052e+06 1.68642e+06 -4.54145 11.6172 -3.5288e+08 -1.37104e+08 369.215 -944.467 0 0 0 0 3.82443e+28
727600 4.34007e+06 1.68758e+06 -4.54456 11.616 -3.52843e+08 -1.37198e+08 369.468 -944.369 0 0 0 0 3.82443e+28
727700 4.33961e+06 1.68874e+06 -4.54767 11.6148 -3.52806e+08 -1.37293e+08 369.721 -944.27 0 0 0 0 3.82443e+28
727800 4.33916e+06 1.6899e+06 -4.55078 11.6136 -3.52769e+08 -1.37387e+08 369.974 -944.172 0 0 0 0 3.82444e+28
727900 4.3387e+06 1.69107e+06 -4.55389 11.6124 -3.52732e+08 -1.37482e+08 370.226 -944.073 0 0 0 0 3.82444e+28
728000 4.33825e+06 1.69223e+06 -4.557 11.6112 -3.52695e+08 -1.37576e+08 370.479 -943.975 0 0 0 0 3.82445e+28
728100 4.33779e+06 1.69339e+06 -4.56011 11.6099 -3.52658e+08 -1.37671e+08 370.732 -943.876 0 0 0 0 3.82445e+28
728200 4.33734e+06 1.69455e+06 -4.56322 11.6087 -3.52621e+08 -1.37765e+08 370.985 -943.777 0 0 0 0 3.82446e+28
728300 4.33688e+06 1.69571e+06 -4.56633 11.6075 -3.52584e+08 -1.37859e+08 371.238 -943.678 0 0 0 0 3.82446e+28
728400 4.33642e+06 1.69687e+06 -4.56944 11.6063 -3.52546e+08 -1.37954e+08 371.491 -943.579 0 0 0 0 3.82446e+28
728500 4.33597e+06 1.69803e+06 -4.57255 11.6051 -3.52509e+08 -1.38048e+08 371.743 -943.481 0 0 0 0 3.82447e+28
728600 4.33551e+06 1.69919e+06 -4.57566 11.6039 -3.52472e+08 -1.38142e+08 371.996 -943.382 0 0 0 0 3.82447e+28
728700 4.33505e+06 1.70035e+06 -4.57876 11.6026 -3.52435e+08 -1.38237e+08 372.249 -943.282 0 0 0 0 3.82448e+28
728800 4.33459e+06 1.70151e+06 -4.58187 11.6014 -3.52398e+08 -1.38331e+08 372.501 -943.183 0 0 0 0 3.82448e+28
728900 4.33413e+06 1.70267e+06 -4.58498 11.6002 -3.5236e+08 -1.38425e+08 372.754 -943.084 0 0 0 0 3.82449e+28
729000 4.33368e+06 1.70383e+06 -4.58809 11.599 -3.52323e+08 -1.3852e+08 373.007 -942.985 0 0 0 0 3.82449e+28
729100 4.33322e+06 1.70499e+06 -4.59119 11.5978 -3.52286e+08 -1.38614e+08 373.259 -942.885 0 0 0 0 3.82449e+28
729200 4.33276e+06 1.70615e+06 -4.5943 11.5965 -3.52248e+08 -1.38708e+08 373.512 -942.786 0 0 0 0 3.8245e+28
729300 4.3323e+06 1.70731e+06 -4.59741 11.5953 -3.52211e+08 -1.38802e+08 373.764 -942.687 0 0 0 0 3.8245e+28
729400 4.33184e+06 1.70847e+06 -4.60051 11.5941 -3.52174e+08 -1.38897e+08 374.017 -942.587 0 0 0 0 3.82451e+28
729500 4.33138e+06 1.70963e+06 -4.60362 11.5929 -3.52136e+08 -1.38991e+08 374.269 -942.487 0 0 0 0 3.82451e+28
729600 4.33092e+06 1.71079e+06 -4.60672 11.5916 -3.52099e+08 -1.39085e+08 374.522 -942.388 0 0 0 0 3.82452e+28
729700 4.33046e+06 1.71195e+06 -4.60983 11.5904 -3.52061e+08 -1.39179e+08 374.774 -942.288 0 0 0 0 3.82452e+28
729800 4.33e+06 1.71311e+06 -4.61293 11.5892 -3.52024e+08 -1.39274e+08 375.026 -942.188 0 0 0 0 3.82452e+28
729900 4.32953e+06 1.71427e+06 -4.61604 11.588 -3.51986e+08 -1.39368e+08 375.279 -942.088 0 0 0 0 3.82453e+28
730000 4.32907e+06 1.71542e+06 -4.61914 11.5867 -3.51949e+08 -1.39462e+08 375.531 -941.988 0 0 0 0 3.82453e+28
730100 4.32861e+06 1.71658e+06 -4.62224 11.5855 -3.51911e+08 -1.39556e+08 375.784 -941.888 0 0 0 0 3.82454e+28
730200 4.32815e+06 1.71774e+06 -4.62535 11.5843 -3.51874e+08 -1.3965e+08 376.036 -941.788 0 0 0 0 3.82454e+28
730300 4.32769e+06 1.7189e+06 -4.62845 11.583 -3.51836e+08 -1.39745e+08 376.288 -941.688 0 0 0 0 3.82455e+28
730400 4.32722e+06 1.72006e+06 -4.63155 11.5818 -3.51798e+08 -1.39839e+08 376.54 -941.588 0 0 0 0 3.82455e+28
730500 4.32676e+06 1.72122e+06 -4.63465 11.5806 -3.51761e+08 -1.39933e+08 376.793 -941.488 0 0 0 0 3.82455e+28
730600 4.3263e+06 1.72237e+06 -4.63776 11.5793 -3.51723e+08 -1.40027e+08 377.045 -941.387 0 0 0 0 3.82456e+28
730700 4.32583e+06 1.72353e+06 -4.64086 11.5781 -3.51685e+08 -1.40121e+08 377.297 -941.287 0 0 0 0 3.82456e+28
730800 4.32537e+06 1.72469e+06 -4.64396 11.5769 -3.51648e+08 -1.40215e+08 377.549 -941.186 0 0 0 0 3.82457e+28
730900 4.3249e+06 1.72585e+06 -4.64706 11.5756 -3.5161e+08 -1.40309e+08 377.801 -941.086 0 0 0 0 3.82457e+28
731000 4.32444e+06 1.72701e+06 -4.65016 11.5744 -3.51572e+08 -1.40404e+08 378.053 -940.985 0 0 0 0 3.82458e+28
731100 4.32397e+06 1.72816e+06 -4.65326 11.5732 -3.51534e+08 -1.40498e+08 378.305 -940.884 0 0 0 0 3.82458e+28
731200 4.32351e+06 1.72932e+06 -4.65636 11.5719 -3.51496e+08 -1.40592e+08 378.557 -940.784 0 0 0 0 3.82458e+28
731300 4.32304e+06 1.73048e+06 -4.65946 11.5707 -3.51458e+08 -1.40686e+08 378.809 -940.683 0 0 0 0 3.82459e+28
731400 4.32258e+06 1.73163e+06 -4.66256 11.5694 -3.51421e+08 -1.4078e+08 379.061 -940.582 0 0 0 0 3.82459e+28
731500 4.32211e+06 1.73279e+06 -4.66566 11.5682 -3.51383e+08 -1.40874e+08 379.313 -940.481 0 0 0 0 3.8246e+28
731600 4.32164e+06 1.73395e+06 -4.66876 11.5669 -3.51345e+08 -1.40968e+08 379.565 -940.38 0 0 0 0 3.8246e+28
731700 4.32118e+06 1.7351e+06 -4.67186 11.5657 -3.51307e+08 -1.41062e+08 379.817 -940.279 0 0 0 0 3.8246e+28
731800 4.32071e+06 1.73626e+06 -4.67495 11.5645 -3.51269e+08 -1.41156e+08 380.069 -940.178 0 0 0 0 3.82461e+28
731900 4.32024e+06 1.73742e+06 -4.67805 11.5632 -3.51231e+08 -1.4125e+08 380.321 -940.076 0 0 0 0 3.82461e+28
732000 4.31977e+06 1.73857e+06 -4.68115 11.562 -3.51193e+08 -1.41344e+08 380.572 -939.975 0 0 0 0 3.82462e+28
732100 4.3193e+06 1.73973e+06 -4.68425 11.5607 -3.51155e+08 -1.41438e+08 380.824 -939.874 0 0 0 0 3.82462e+28
732200 4.31884e+06 1.74089e+06 -4.68734 11.5595 -3.51117e+08 -1.41532e+08 381.076 -939.772 0 0 0 0 3.82463e+28
732300 4.31837e+06 1.74204e+06 -4.69044 11.5582 -3.51078e+08 -1.41626e+08 381.328 -939.671 0 0 0 0 3.82463e+28
732400 4.3179e+06 1.7432e+06 -4.69354 11.557 -3.5104e+08 -1.4172e+08 381.579 -939.569 0 0 0 0 3.82463e+28
732500 4.31743e+06 1.74435e+06 -4.69663 11.5557 -3.51002e+08 -1.41814e+08 381.831 -939.468 0 0 0 0 3.82464e+28
732600 4.31696e+06 1.74551e+06 -4.69973 11.5545 -3.50964e+08 -1.41908e+08 382.083 -939.366 0 0 0 0 3.82464e+28
732700 4.31649e+06 1.74666e+06 -4.70282 11.5532 -3.50926e+08 -1.42002e+08 382.334 -939.264 0 0 0 0 3.82465e+28
732800 4.31602e+06 1.74782e+06 -4.70592 11.552 -3.50887e+08 -1.42096e+08 382.586 -939.162 0 0 0 0 3.82465e+28
732900 4.31555e+06 1.74897e+06 -4.70901 11.5507 -3.50849e+08 -1.4219e+08 382.838 -939.06 0 0 0 0 3.82466e+28
733000 4.31508e+06 1.75013e+06 -4.7121 11.5495 -3.50811e+08 -1.42284e+08 383.089 -938.958 0 0 0 0 3.82466e+28
733100 4.3146e+06 1.75128e+06 -4.7152 11.5482 -3.50773e+08 -1.42377e+08 383.341 -938.856 0 0 0 0 3.82466e+28
733200 4.31413e+06 1.75244e+06 -4.71829 11.5469 -3.50734e+08 -1.42471e+08 383.592 -938.754 0 0 0 0 3.82467e+28
733300 4.31366e+06 1.75359e+06 -4.72138 11.5457 -3.50696e+08 -1.42565e+08 383.844 -938.652 0 0 0 0 3.82467e+28
733400 4.31319e+06 1.75475e+06 -4.72448 11.5444 -3.50657e+08 -1.42659e+08 384.095 -938.55 0 0 0 0 3.82468e+28
733500 4.31272e+06 1.7559e+06 -4.72757 11.5432 -3.50619e+08 -1.42753e+08 384.346 -938.447 0 0 0 0 3.82468e+28
733600 4.31224e+06 1.75706e+06 -4.73066 11.5419 -3.50581e+08 -1.42847e+08 384.598 -938.345 0 0 0 0 3.82469e+28
733700 4.31177e+06 1.75821e+06 -4.73375 11.5407 -3.50542e+08 -1.42941e+08 384.849 -938.243 0 0 0 0 3.82469e+28
733800 4.3113e+06 1.75936e+06 -4.73684 11.5394 -3.50504e+08 -1.43034e+08 385.1 -938.14 0 0 0 0 3.82469e+28
733900 4.31082e+06 1.76052e+06 -4.73994 11.5381 -3.50465e+08 -1.43128e+08 385.352 -938.037 0 0 0 0 3.8247e+28
734000 4.31035e+06 1.76167e+06 -4.74303 11.5369 -3.50427e+08 -1.43222e+08 385.603 -937.935 0 0 0 0 3.8247e+28
734100 4.30987e+06 1.76283e+06 -4.74612 11.5356 -3.50388e+08 -1.43316e+08 385.854 -937.832 0 0 0 0 3.82471e+28
734200 4.3094e+06 1.76398e+06 -4.74921 11.5343 -3.50349e+08 -1.4341e+08 386.105 -937.729 0 0 0 0 3.82471e+28
734300 4.30892e+06 1.76513e+06 -4.7523 11.5331 -3.50311e+08 -1.43503e+08 386.357 -937.626 0 0 0 0 3.82471e+28
734400 4.30845e+06 1.76629e+06 -4.75539 11.5318 -3.50272e+08 -1.43597e+08 386.608 -937.523 0 0 0 0 3.82472e+28
734500 4.30797e+06 1.76744e+06 -4.75847 11.5305 -3.50233e+08 -1.43691e+08 386.859 -937.42 0 0 0 0 3.82472e+28
734600 4.3075e+06 1.76859e+06 -4.76156 11.5293 -3.50195e+08 -1.43785e+08 387.11 -937.317 0 0 0 0 3.82473e+28
734700 4.30702e+06 1.76974e+06 -4.76465 11.528 -3.50156e+08 -1.43878e+08 387.361 -937.214 0 0 0 0 3.82473e+28
734800 4.30654e+06 1.7709e+06 -4.76774 11.5267 -3.50117e+08 -1.43972e+08 387.612 -937.111 0 0 0 0 3.82474e+28
734900 4.30607e+06 1.77205e+06 -4.77083 11.5255 -3.50078e+08 -1.44066e+08 387.863 -937.008 0 0 0 0 3.82474e+28
735000 4.30559e+06 1.7732e+06 -4.77391 11.5242 -3.5004e+08 -1.44159e+08 388.114 -936.905 0 0 0 0 3.82474e+28
735100 4.30511e+06 1.77436e+06 -4.777 11.5229 -3.50001e+08 -1.44253e+08 388.365 -936.801 0 0 0 0 3.82475e+28
735200 4.30463e+06 1.77551e+06 -4.78009 11.5217 -3.49962e+08 -1.44347e+08 388.616 -936.698 0 0 0 0 3.82475e+28
735300 4.30416e+06 1.77666e+06 -4.78317 11.5204 -3.49923e+08 -1.4444e+08 388.867 -936.594 0 0 0 0 3.82476e+28
735400 4.30368e+06 1.77781e+06 -4.78626 11.5191 -3.49884e+08 -1.44534e+08 389.118 -936.491 0 0 0 0 3.82476e+28
735500 4.3032e+06 1.77896e+06 -4.78935 11.5178 -3.49845e+08 -1.44628e+08 389.369 -936.387 0 0 0 0 3.82477e+28
735600 4.30272e+06 1.78011e+06 -4.79243 11.5166 -3.49806e+08 -1.44721e+08 389.62 -936.283 0 0 0 0 3.82477e+28
735700 4.30224e+06 1.78127e+06 -4.79552 11.5153 -3.49767e+08 -1.44815e+08 389.87 -936.179 0 0 0 0 3.82477e+28
735800 4.30176e+06 1.78242e+06 -4.7986 11.514 -3.49728e+08 -1.44909e+08 390.121 -936.075 0 0 0 0 3.82478e+28
735900 4.30128e+06 1.78357e+06 -4.80169 11.5127 -3.49689e+08 -1.45002e+08 390.372 -935.972 0 0 0 0 3.82478e+28
736000 4.3008e+06 1.78472e+06 -4.80477 11.5114 -3.4965e+08 -1.45096e+08 390.623 -935.868 0 0 0 0 3.82479e+28
736100 4.30032e+06 1.78587e+06 -4.80785 11.5102 -3.49611e+08 -1.45189e+08 390.873 -935.763 0 0 0 0 3.82479e+28
736200 4.29984e+06 1.78702e+06 -4.81094 11.5089 -3.49572e+08 -1.45283e+08 391.124 -935.659 0 0 0 0 3.8248e+28
736300 4.29936e+06 1.78817e+06 -4.81402 11.5076 -3.49533e+08 -1.45376e+08 391.375 -935.555 0 0 0 0 3.8248e+28
736400 4.29888e+06 1.78932e+06 -4.8171 11.5063 -3.49494e+08 -1.4547e+08 391.625 -935.451 0 0 0 0 3.8248e+28
736500 4.29839e+06 1.79047e+06 -4.82018 11.505 -3.49455e+08 -1.45564e+08 391.876 -935.346 0 0 0 0 3.82481e+28
736600 4.29791e+06 1.79163e+06 -4.82327 11.5037 -3.49415e+08 -1.45657e+08 392.126 -935.242 0 0 0 0 3.82481e+28
736700 4.29743e+06 1.79278e+06 -4.82635 11.5025 -3.49376e+08 -1.45751e+08 392.377 -935.138 0 0 0 0 3.82482e+28
736800 4.29695e+06 1.79393e+06 -4.82943 11.5012 -3.49337e+08 -1.45844e+08 392.627 -935.033 0 0 0 0 3.82482e+28
736900 4.29646e+06 1.79508e+06 -4.83251 11.4999 -3.49298e+08 -1.45938e+08 392.878 -934.928 0 0 0 0 3.82482e+28
737000 4.29598e+06 1.79623e+06 -4.83559 11.4986 -3.49258e+08 -1.46031e+08 393.128 -934.824 0 0 0 0 3.82483e+28
737100 4.2955e+06 1.79738e+06 -4.83867 11.4973 -3.49219e+08 -1.46125e+08 393.379 -934.719 0 0 0 0 3.82483e+28
737200 4.29501e+06 1.79853e+06 -4.84175 11.496 -3.4918e+08 -1.46218e+08 393.629 -934.614 0 0 0 0 3.82484e+28
737300 4.29453e+06 1.79967e+06 -4.84483 11.4947 -3.4914e+08 -1.46312e+08 393.879 -934.509 0 0 0 0 3.82484e+28
737400 4.29404e+06 1.80082e+06 -4.84791 11.4934 -3.49101e+08 -1.46405e+08 394.13 -934.404 0 0 0 0 3.82485e+28
737500 4.29356e+06 1.80197e+06 -4.85099 11.4922 -3.49062e+08 -1.46498e+08 394.38 -934.299 0 0 0 0 3.82485e+28
737600 4.29307e+06 1.80312e+06 -4.85407 11.4909 -3.49022e+08 -1.46592e+08 394.63 -934.194 0 0 0 0 3.82485e+28
737700 4.29259e+06 1.80427e+06 -4.85714 11.4896 -3.48983e+08 -1.46685e+08 394.881 -934.089 0 0 0 0 3.82486e+28
737800 4.2921e+06 1.80542e+06 -4.86022 11.4883 -3.48943e+08 -1.46779e+08 395.131 -933.984 0 0 0 0 3.82486e+28
737900 4.29162e+06 1.80657e+06 -4.8633 11.487 -3.48904e+08 -1.46872e+08 395.381 -933.879 0 0 0 0 3.82487e+28
738000 4.29113e+06 1.80772e+06 -4.86638 11.4857 -3.48864e+08 -1.46965e+08 395.631 -933.773 0 0 0 0 3.82487e+28
738100 4.29064e+06 1.80887e+06 -4.86945 11.4844 -3.48824e+08 -1.47059e+08 395.881 -933.668 0 0 0 0 3.82488e+28
738200 4.29016e+06 1.81001e+06 -4.87253 11.4831 -3.48785e+08 -1.47152e+08 396.131 -933.562 0 0 0 0 3.82488e+28
738300 4.28967e+06 1.81116e+06 -4.87561 11.4818 -3.48745e+08 -1.47246e+08 396.382 -933.457 0 0 0 0 3.82488e+28
738400 4.28918e+06 1.81231e+06 -4.87868 11.4805 -3.48706e+08 -1.47339e+08 396.632 -933.351 0 0 0 0 3.82489e+28
738500 4.28869e+06 1.81346e+06 -4.88176 11.4792 -3.48666e+08 -1.47432e+08 396.882 -933.246 0 0 0 0 3.82489e+28
738600 4.2882e+06 1.81461e+06 -4.88483 11.4779 -3.48626e+08 -1.47526e+08 397.132 -933.14 0 0 0 0 3.8249e+28
738700 4.28771e+06 1.81575e+06 -4.88791 11.4766 -3.48586e+08 -1.47619e+08 397.382 -933.034 0 0 0 0 3.8249e+28
738800 4.28723e+06 1.8169e+06 -4.89098 11.4753 -3.48547e+08 -1.47712e+08 397.632 -932.928 0 0 0 0 3.8249e+28
738900 4.28674e+06 1.81805e+06 -4.89405 11.474 -3.48507e+08 -1.47805e+08 397.881 -932.822 0 0 0 0 3.82491e+28
739000 4.28625e+06 1.8192e+06 -4.89713 11.4727 -3.48467e+08 -1.47899e+08 398.131 -932.716 0 0 0 0 3.82491e+28
739100 4.28576e+06 1.82034e+06 -4.9002 11.4714 -3.48427e+08 -1.47992e+08 398.381 -932.61 0 0 0 0 3.82492e+28
739200 4.28527e+06 1.82149e+06 -4.90327 11.4701 -3.48387e+08 -1.48085e+08 398.631 -932.504 0 0 0 0 3.82492e+28
739300 4.28478e+06 1.82264e+06 -4.90635 11.4688 -3.48348e+08 -1.48178e+08 398.881 -932.398 0 0 0 0 3.82493e+28
739400 4.28429e+06 1.82378e+06 -4.90942 11.4675 -3.48308e+08 -1.48272e+08 399.131 -932.291 0 0 0 0 3.82493e+28
739500 4.28379e+06 1.82493e+06 -4.91249 11.4661 -3.48268e+08 -1.48365e+08 399.38 -932.185 0 0 0 0 3.82493e+28
739600 4.2833e+06 1.82608e+06 -4.91556 11.4648 -3.48228e+08 -1.48458e+08 399.63 -932.079 0 0 0 0 3.82494e+28
739700 4.28281e+06 1.82722e+06 -4.91863 11.4635 -3.48188e+08 -1.48551e+08 399.88 -931.972 0 0 0 0 3.82494e+28
739800 4.28232e+06 1.82837e+06 -4.92171 11.4622 -3.48148e+08 -1.48645e+08 400.129 -931.866 0 0 0 0 3.82495e+28
739900 4.28183e+06 1.82952e+06 -4.92478 11.4609 -3.48108e+08 -1.48738e+08 400.379 -931.759 0 0 0 0 3.82495e+28
740000 4.28133e+06 1.83066e+06 -4.92785 11.4596 -3.48068e+08 -1.48831e+08 400.629 -931.652 0 0 0 0 3.82496e+28
740100 4.28084e+06 1.83181e+06 -4.93092 11.4583 -3.48028e+08 -1.48924e+08 400.878 -931.546 0 0 0 0 3.82496e+28
740200 4.28035e+06 1.83295e+06 -4.93399 11.457 -3.47988e+08 -1.49017e+08 401.128 -931.439 0 0 0 0 3.82496e+28
740300 4.27985e+06 1.8341e+06 -4.93705 11.4557 -3.47947e+08 -1.4911e+08 401.377 -931.332 0 0 0 0 3.82497e+28
740400 4.27936e+06 1.83525e+06 -4.94012 11.4543 -3.47907e+08 -1.49203e+08 401.627 -931.225 0 0 0 0 3.82497e+28
740500 4.27887e+06 1.83639e+06 -4.94319 11.453 -3.47867e+08 -1.49297e+08 401.876 -931.118 0 0 0 0 3.82498e+28
740600 4.27837e+06 1.83754e+06 -4.94626 11.4517 -3.47827e+08 -1.4939e+08 402.126 -931.011 0 0 0 0 3.82498e+28
740700 4.27788e+06 1.83868e+06 -4.94933 11.4504 -3.47787e+08 -1.49483e+08 402.375 -930.904 0 0 0 0 3.82498e+28
740800 4.27738e+06 1.83983e+06 -4.9524 11.4491 -3.47746e+08 -1.49576e+08 402.624 -930.796 0 0 0 0 3.82499e+28
740900 4.27689e+06 1.84097e+06 -4.95546 11.4477 -3.47706e+08 -1.49669e+08 402.874 -930.689 0 0 0 0 3.82499e+28
741000 4.27639e+06 1.84212e+06 -4.95853 11.4464 -3.47666e+08 -1.49762e+08 403.123 -930.582 0 0 0 0 3.825e+28
741100 4.2759e+06 1.84326e+06 -4.9616 11.4451 -3.47626e+08 -1.49855e+08 403.372 -930.474 0 0 0 0 3.825e+28
741200 4.2754e+06 1.84441e+06 -4.96466 11.4438 -3.47585e+08 -1.49948e+08 403.622 -930.367 0 0 0 0 3.82501e+28
741300 4.2749e+06 1.84555e+06 -4.96773 11.4425 -3.47545e+08 -1.50041e+08 403.871 -930.259 0 0 0 0 3.82501e+28
741400 4.27441e+06 1.84669e+06 -4.97079 11.4411 -3.47504e+08 -1.50134e+08 404.12 -930.152 0 0 0 0 3.82501e+28
741500 4.27391e+06 1.84784e+06 -4.97386 11.4398 -3.47464e+08 -1.50227e+08 404.369 -930.044 0 0 0 0 3.82502e+28
741600 4.27341e+06 1.84898e+06 -4.97692 11.4385 -3.47424e+08 -1.5032e+08 404.618 -929.936 0 0 0 0 3.82502e+28
741700 4.27291e+06 1.85013e+06 -4.97999 11.4372 -3.47383e+08 -1.50413e+08 404.868 -929.828 0 0 0 0 3.82503e+28
741800 4.27241e+06 1.85127e+06 -4.98305 11.4358 -3.47343e+08 -1.50506e+08 405.117 -929.72 0 0 0 0 3.82503e+28
741900 4.27192e+06 1.85241e+06 -4.98611 11.4345 -3.47302e+08 -1.50599e+08 405.366 -929.612 0 0 0 0 3.82503e+28
742000 4.27142e+06 1.85356e+06 -4.98918 11.4332 -3.47262e+08 -1.50692e+08 405.615 -929.504 0 0 0 0 3.82504e+28
742100 4.27092e+06 1.8547e+06 -4.99224 11.4318 -3.47221e+08 -1.50785e+08 405.864 -929.396 0 0 0 0 3.82504e+28
742200 4.27042e+06 1.85584e+06 -4.9953 11.4305 -3.4718e+08 -1.50878e+08 406.113 -929.288 0 0 0 0 3.82505e+28
742300 4.26992e+06 1.85699e+06 -4.99836 11.4292 -3.4714e+08 -1.50971e+08 406.362 -929.18 0 0 0 0 3.82505e+28
742400 4.26942e+06 1.85813e+06 -5.00143 11.4279 -3.47099e+08 -1.51064e+08 406.611 -929.072 0 0 0 0 3.82506e+28
742500 4.26892e+06 1.85927e+06 -5.00449 11.4265 -3.47058e+08 -1.51157e+08 406.859 -928.963 0 0 0 0 3.82506e+28
742600 4.26842e+06 1.86041e+06 -5.00755 11.4252 -3.47018e+08 -1.5125e+08 407.108 -928.855 0 0 0 0 3.82506e+28
742700 4.26792e+06 1.86156e+06 -5.01061 11.4239 -3.46977e+08 -1.51342e+08 407.357 -928.746 0 0 0 0 3.82507e+28
742800 4.26742e+06 1.8627e+06 -5.01367 11.4225 -3.46936e+08 -1.51435e+08 407.606 -928.638 0 0 0 0 3.82507e+28
742900 4.26691e+06 1.86384e+06 -5.01673 11.4212 -3.46895e+08 -1.51528e+08 407.855 -928.529 0 0 0 0 3.82508e+28
743000 4.26641e+06 1.86498e+06 -5.01979 11.4198 -3.46855e+08 -1.51621e+08 408.103 -928.421 0 0 0 0 3.82508e+28
743100 4.26591e+06 1.86612e+06 -5.02285 11.4185 -3.46814e+08 -1.51714e+08 408.352 -928.312 0 0 0 0 3.82508e+28
743200 4.26541e+06 1.86727e+06 -5.02591 11.4172 -3.46773e+08 -1.51807e+08 408.601 -928.203 0 0 0 0 3.82509e+28
