# t  xE  yE  xM  yM  xA  yA
19.25  4.67078e+06  0  -3.79729e+08  0  0  0
19.26  4.67078e+06  0  -3.79729e+08  0  0  0
19.27  4.67078e+06  0  -3.79729e+08  0  0  0
19.28  4.67078e+06  0  -3.79729e+08  0  0  0
19.29  4.67078e+06  0  -3.79729e+08  0  0  0
19.3  4.67078e+06  0  -3.79729e+08  0  0  0
19.31  4.67078e+06  0  -3.79729e+08  0  0  0
19.32  4.67078e+06  0  -3.79729e+08  0  0  0
19.33  4.67078e+06  0  -3.79729e+08  0  0  0
19.34  4.67078e+06  0  -3.79729e+08  0  0  0
19.35  4.67078e+06  0  -3.79729e+08  0  0  0
19.36  4.67078e+06  0  -3.79729e+08  0  0  0
19.37  4.67078e+06  0  -3.79729e+08  0  0  0
19.38  4.67078e+06  0  -3.79729e+08  0  0  0
19.39  4.67078e+06  0  -3.79729e+08  0  0  0
19.4  4.67077e+06  0  -3.79729e+08  0  0  0
19.41  4.67077e+06  0  -3.79729e+08  0  0  0
19.42  4.67077e+06  0  -3.79729e+08  0  0  0
19.43  4.67077e+06  0  -3.79729e+08  0  0  0
19.44  4.67077e+06  0  -3.79729e+08  0  0  0
19.45  4.67077e+06  0  -3.79729e+08  0  0  0
19.46  4.67077e+06  0  -3.79729e+08  0  0  0
19.47  4.67077e+06  0  -3.79729e+08  0  0  0
19.48  4.67077e+06  0  -3.79729e+08  0  0  0
19.49  4.67077e+06  0  -3.79729e+08  0  0  0
19.5  4.67077e+06  0  -3.79729e+08  0  0  0
19.51  4.67077e+06  0  -3.79729e+08  0  0  0
19.52  4.67077e+06  0  -3.79728e+08  0  0  0
19.53  4.67077e+06  0  -3.79728e+08  0  0  0
19.54  4.67077e+06  0  -3.79728e+08  0  0  0
19.55  4.67077e+06  0  -3.79728e+08  0  0  0
19.56  4.67077e+06  0  -3.79728e+08  0  0  0
19.57  4.67077e+06  0  -3.79728e+08  0  0  0
19.58  4.67077e+06  0  -3.79728e+08  0  0  0
19.59  4.67077e+06  0  -3.79728e+08  0  0  0
19.6  4.67077e+06  0  -3.79728e+08  0  0  0
19.61  4.67077e+06  0  -3.79728e+08  0  0  0
19.62  4.67076e+06  0  -3.79728e+08  0  0  0
19.63  4.67076e+06  0  -3.79728e+08  0  0  0
19.64  4.67076e+06  0  -3.79728e+08  0  0  0
19.65  4.67076e+06  0  -3.79728e+08  0  0  0
19.66  4.67076e+06  0  -3.79728e+08  0  0  0
19.67  4.67076e+06  0  -3.79728e+08  0  0  0
19.68  4.67076e+06  0  -3.79728e+08  0  0  0
19.69  4.67076e+06  0  -3.79728e+08  0  0  0
19.7  4.67076e+06  0  -3.79728e+08  0  0  0
19.71  4.67076e+06  0  -3.79728e+08  0  0  0
19.72  4.67076e+06  0  -3.79728e+08  0  0  0
19.73  4.67076e+06  0  -3.79728e+08  0  0  0
19.74  4.67076e+06  0  -3.79728e+08  0  0  0
19.75  4.67076e+06  0  -3.79728e+08  0  0  0
19.76  4.67076e+06  0  -3.79727e+08  0  0  0
19.77  4.67076e+06  0  -3.79727e+08  0  0  0
19.78  4.67076e+06  0  -3.79727e+08  0  0  0
19.79  4.67076e+06  0  -3.79727e+08  0  0  0
19.8  4.67075e+06  0  -3.79727e+08  0  0  0
19.81  4.67075e+06  0  -3.79727e+08  0  0  0
19.82  4.67075e+06  0  -3.79727e+08  0  0  0
19.83  4.67075e+06  0  -3.79727e+08  0  0  0
19.84  4.67075e+06  0  -3.79727e+08  0  0  0
19.85  4.67075e+06  0  -3.79727e+08  0  0  0
19.86  4.67075e+06  0  -3.79727e+08  0  0  0
19.87  4.67075e+06  0  -3.79727e+08  0  0  0
19.88  4.67075e+06  0  -3.79727e+08  0  0  0
19.89  4.67075e+06  0  -3.79727e+08  0  0  0
19.9  4.67075e+06  0  -3.79727e+08  0  0  0
19.91  4.67075e+06  0  -3.79727e+08  0  0  0
19.92  4.67075e+06  0  -3.79727e+08  0  0  0
19.93  4.67075e+06  0  -3.79727e+08  0  0  0
19.94  4.67075e+06  0  -3.79727e+08  0  0  0
19.95  4.67075e+06  0  -3.79726e+08  0  0  0
19.96  4.67074e+06  0  -3.79726e+08  0  0  0
19.97  4.67074e+06  0  -3.79726e+08  0  0  0
19.98  4.67074e+06  0  -3.79726e+08  0  0  0
19.99  4.67074e+06  0  -3.79726e+08  0  0  0
20  4.67074e+06  0  -3.79726e+08  0  0  0
20.01  4.67074e+06  0  -3.79726e+08  0  0  0
20.02  4.67074e+06  0  -3.79726e+08  0  0  0
20.03  4.67074e+06  0  -3.79726e+08  0  0  0
20.04  4.67074e+06  0  -3.79726e+08  0  0  0
20.05  4.67074e+06  0  -3.79726e+08  0  0  0
20.06  4.67074e+06  0  -3.79726e+08  0  0  0
20.07  4.67074e+06  0  -3.79726e+08  0  0  0
20.08  4.67074e+06  0  -3.79726e+08  0  0  0
20.09  4.67073e+06  0  -3.79726e+08  0  0  0
20.1  4.67073e+06  0  -3.79726e+08  0  0  0
20.11  4.67073e+06  0  -3.79726e+08  0  0  0
20.12  4.67073e+06  0  -3.79725e+08  0  0  0
20.13  4.67073e+06  0  -3.79725e+08  0  0  0
20.14  4.67073e+06  0  -3.79725e+08  0  0  0
20.15  4.67073e+06  0  -3.79725e+08  0  0  0
20.16  4.67073e+06  0  -3.79725e+08  0  0  0
20.17  4.67073e+06  0  -3.79725e+08  0  0  0
20.18  4.67073e+06  0  -3.79725e+08  0  0  0
20.19  4.67073e+06  0  -3.79725e+08  0  0  0
20.2  4.67073e+06  0  -3.79725e+08  0  0  0
20.21  4.67072e+06  0  -3.79725e+08  0  0  0
20.22  4.67072e+06  0  -3.79725e+08  0  0  0
20.23  4.67072e+06  0  -3.79725e+08  0  0  0
20.24  4.67072e+06  0  -3.79725e+08  0  0  0
20.25  4.67072e+06  0  -3.79725e+08  0  0  0
20.26  4.67072e+06  0  -3.79724e+08  0  0  0
20.27  4.67072e+06  0  -3.79724e+08  0  0  0
20.28  4.67072e+06  0  -3.79724e+08  0  0  0
20.29  4.67072e+06  0  -3.79724e+08  0  0  0
20.3  4.67072e+06  0  -3.79724e+08  0  0  0
20.31  4.67072e+06  0  -3.79724e+08  0  0  0
20.32  4.67071e+06  0  -3.79724e+08  0  0  0
20.33  4.67071e+06  0  -3.79724e+08  0  0  0
20.34  4.67071e+06  0  -3.79724e+08  0  0  0
20.35  4.67071e+06  0  -3.79724e+08  0  0  0
20.36  4.67071e+06  0  -3.79724e+08  0  0  0
20.37  4.67071e+06  0  -3.79724e+08  0  0  0
20.38  4.67071e+06  0  -3.79723e+08  0  0  0
20.39  4.67071e+06  0  -3.79723e+08  0  0  0
20.4  4.67071e+06  0  -3.79723e+08  0  0  0
20.41  4.6707e+06  0  -3.79723e+08  0  0  0
20.42  4.6707e+06  0  -3.79723e+08  0  0  0
20.43  4.6707e+06  0  -3.79723e+08  0  0  0
20.44  4.6707e+06  0  -3.79723e+08  0  0  0
20.45  4.6707e+06  0  -3.79723e+08  0  0  0
20.46  4.6707e+06  0  -3.79723e+08  0  0  0
20.47  4.6707e+06  0  -3.79723e+08  0  0  0
20.48  4.6707e+06  0  -3.79723e+08  0  0  0
20.49  4.6707e+06  0  -3.79722e+08  0  0  0
20.5  4.67069e+06  0  -3.79722e+08  0  0  0
20.51  4.67069e+06  0  -3.79722e+08  0  0  0
20.52  4.67069e+06  0  -3.79722e+08  0  0  0
20.53  4.67069e+06  0  -3.79722e+08  0  0  0
20.54  4.67069e+06  0  -3.79722e+08  0  0  0
20.55  4.67069e+06  0  -3.79722e+08  0  0  0
20.56  4.67069e+06  0  -3.79722e+08  0  0  0
20.57  4.67069e+06  0  -3.79722e+08  0  0  0
20.58  4.67068e+06  0  -3.79722e+08  0  0  0
20.59  4.67068e+06  0  -3.79721e+08  0  0  0
20.6  4.67068e+06  0  -3.79721e+08  0  0  0
20.61  4.67068e+06  0  -3.79721e+08  0  0  0
20.62  4.67068e+06  0  -3.79721e+08  0  0  0
20.63  4.67068e+06  0  -3.79721e+08  0  0  0
20.64  4.67068e+06  0  -3.79721e+08  0  0  0
20.65  4.67067e+06  0  -3.79721e+08  0  0  0
20.66  4.67067e+06  0  -3.79721e+08  0  0  0
20.67  4.67067e+06  0  -3.79721e+08  0  0  0
20.68  4.67067e+06  0  -3.7972e+08  0  0  0
20.69  4.67067e+06  0  -3.7972e+08  0  0  0
20.7  4.67067e+06  0  -3.7972e+08  0  0  0
20.71  4.67067e+06  0  -3.7972e+08  0  0  0
20.72  4.67066e+06  0  -3.7972e+08  0  0  0
20.73  4.67066e+06  0  -3.7972e+08  0  0  0
20.74  4.67066e+06  0  -3.7972e+08  0  0  0
20.75  4.67066e+06  0  -3.7972e+08  0  0  0
20.76  4.67066e+06  0  -3.79719e+08  0  0  0
20.77  4.67066e+06  0  -3.79719e+08  0  0  0
20.78  4.67066e+06  0  -3.79719e+08  0  0  0
20.79  4.67065e+06  0  -3.79719e+08  0  0  0
20.8  4.67065e+06  0  -3.79719e+08  0  0  0
20.81  4.67065e+06  0  -3.79719e+08  0  0  0
20.82  4.67065e+06  0  -3.79719e+08  0  0  0
20.83  4.67065e+06  0  -3.79719e+08  0  0  0
20.84  4.67065e+06  0  -3.79718e+08  0  0  0
20.85  4.67064e+06  0  -3.79718e+08  0  0  0
20.86  4.67064e+06  0  -3.79718e+08  0  0  0
20.87  4.67064e+06  0  -3.79718e+08  0  0  0
20.88  4.67064e+06  0  -3.79718e+08  0  0  0
20.89  4.67064e+06  0  -3.79718e+08  0  0  0
20.9  4.67063e+06  0  -3.79718e+08  0  0  0
20.91  4.67063e+06  0  -3.79717e+08  0  0  0
20.92  4.67063e+06  0  -3.79717e+08  0  0  0
20.93  4.67063e+06  0  -3.79717e+08  0  0  0
20.94  4.67063e+06  0  -3.79717e+08  0  0  0
20.95  4.67063e+06  0  -3.79717e+08  0  0  0
20.96  4.67062e+06  0  -3.79717e+08  0  0  0
20.97  4.67062e+06  0  -3.79716e+08  0  0  0
20.98  4.67062e+06  0  -3.79716e+08  0  0  0
20.99  4.67062e+06  0  -3.79716e+08  0  0  0
21  4.67062e+06  0  -3.79716e+08  0  0  0
21.01  4.67061e+06  0  -3.79716e+08  0  0  0
21.02  4.67061e+06  0  -3.79716e+08  0  0  0
21.03  4.67061e+06  0  -3.79716e+08  0  0  0
21.04  4.67061e+06  0  -3.79715e+08  0  0  0
21.05  4.67061e+06  0  -3.79715e+08  0  0  0
21.06  4.6706e+06  0  -3.79715e+08  0  0  0
21.07  4.6706e+06  0  -3.79715e+08  0  0  0
21.08  4.6706e+06  0  -3.79715e+08  0  0  0
21.09  4.6706e+06  0  -3.79714e+08  0  0  0
21.1  4.6706e+06  0  -3.79714e+08  0  0  0
21.11  4.67059e+06  0  -3.79714e+08  0  0  0
21.12  4.67059e+06  0  -3.79714e+08  0  0  0
21.13  4.67059e+06  0  -3.79714e+08  0  0  0
21.14  4.67059e+06  0  -3.79714e+08  0  0  0
21.15  4.67058e+06  0  -3.79713e+08  0  0  0
21.16  4.67058e+06  0  -3.79713e+08  0  0  0
21.17  4.67058e+06  0  -3.79713e+08  0  0  0
21.18  4.67058e+06  0  -3.79713e+08  0  0  0
21.19  4.67057e+06  0  -3.79713e+08  0  0  0
21.2  4.67057e+06  0  -3.79712e+08  0  0  0
21.21  4.67057e+06  0  -3.79712e+08  0  0  0
21.22  4.67057e+06  0  -3.79712e+08  0  0  0
21.23  4.67056e+06  0  -3.79712e+08  0  0  0
21.24  4.67056e+06  0  -3.79712e+08  0  0  0
21.25  4.67056e+06  0  -3.79711e+08  0  0  0
21.26  4.67056e+06  0  -3.79711e+08  0  0  0
21.27  4.67055e+06  0  -3.79711e+08  0  0  0
21.28  4.67055e+06  0  -3.79711e+08  0  0  0
21.29  4.67055e+06  0  -3.79711e+08  0  0  0
21.3  4.67055e+06  0  -3.7971e+08  0  0  0
21.31  4.67054e+06  0  -3.7971e+08  0  0  0
21.32  4.67054e+06  0  -3.7971e+08  0  0  0
21.33  4.67054e+06  0  -3.7971e+08  0  0  0
21.34  4.67054e+06  0  -3.79709e+08  0  0  0
21.35  4.67053e+06  0  -3.79709e+08  0  0  0
21.36  4.67053e+06  0  -3.79709e+08  0  0  0
21.37  4.67053e+06  0  -3.79709e+08  0  0  0
21.38  4.67052e+06  0  -3.79709e+08  0  0  0
21.39  4.67052e+06  0  -3.79708e+08  0  0  0
21.4  4.67052e+06  0  -3.79708e+08  0  0  0
21.41  4.67052e+06  0  -3.79708e+08  0  0  0
21.42  4.67051e+06  0  -3.79708e+08  0  0  0
21.43  4.67051e+06  0  -3.79707e+08  0  0  0
21.44  4.67051e+06  0  -3.79707e+08  0  0  0
21.45  4.6705e+06  0  -3.79707e+08  0  0  0
21.46  4.6705e+06  0  -3.79707e+08  0  0  0
21.47  4.6705e+06  0  -3.79706e+08  0  0  0
21.48  4.67049e+06  0  -3.79706e+08  0  0  0
21.49  4.67049e+06  0  -3.79706e+08  0  0  0
21.5  4.67049e+06  0  -3.79706e+08  0  0  0
21.51  4.67048e+06  0  -3.79705e+08  0  0  0
21.52  4.67048e+06  0  -3.79705e+08  0  0  0
21.53  4.67048e+06  0  -3.79705e+08  0  0  0
21.54  4.67047e+06  0  -3.79704e+08  0  0  0
21.55  4.67047e+06  0  -3.79704e+08  0  0  0
21.56  4.67047e+06  0  -3.79704e+08  0  0  0
21.57  4.67046e+06  0  -3.79704e+08  0  0  0
21.58  4.67046e+06  0  -3.79703e+08  0  0  0
21.59  4.67046e+06  0  -3.79703e+08  0  0  0
21.6  4.67045e+06  0  -3.79703e+08  0  0  0
21.61  4.67045e+06  0  -3.79702e+08  0  0  0
21.62  4.67045e+06  0  -3.79702e+08  0  0  0
21.63  4.67044e+06  0  -3.79702e+08  0  0  0
21.64  4.67044e+06  0  -3.79702e+08  0  0  0
21.65  4.67044e+06  0  -3.79701e+08  0  0  0
21.66  4.67043e+06  0  -3.79701e+08  0  0  0
21.67  4.67043e+06  0  -3.79701e+08  0  0  0
21.68  4.67042e+06  0  -3.797e+08  0  0  0
21.69  4.67042e+06  0  -3.797e+08  0  0  0
21.7  4.67042e+06  0  -3.797e+08  0  0  0
21.71  4.67041e+06  0  -3.79699e+08  0  0  0
21.72  4.67041e+06  0  -3.79699e+08  0  0  0
21.73  4.6704e+06  0  -3.79699e+08  0  0  0
21.74  4.6704e+06  0  -3.79698e+08  0  0  0
21.75  4.6704e+06  0  -3.79698e+08  0  0  0
21.76  4.67039e+06  0  -3.79698e+08  0  0  0
21.77  4.67039e+06  0  -3.79697e+08  0  0  0
21.78  4.67038e+06  0  -3.79697e+08  0  0  0
21.79  4.67038e+06  0  -3.79697e+08  0  0  0
21.8  4.67037e+06  0  -3.79696e+08  0  0  0
21.81  4.67037e+06  0  -3.79696e+08  0  0  0
21.82  4.67036e+06  0  -3.79696e+08  0  0  0
21.83  4.67036e+06  0  -3.79695e+08  0  0  0
21.84  4.67036e+06  0  -3.79695e+08  0  0  0
21.85  4.67035e+06  0  -3.79694e+08  0  0  0
21.86  4.67035e+06  0  -3.79694e+08  0  0  0
21.87  4.67034e+06  0  -3.79694e+08  0  0  0
21.88  4.67034e+06  0  -3.79693e+08  0  0  0
21.89  4.67033e+06  0  -3.79693e+08  0  0  0
21.9  4.67033e+06  0  -3.79693e+08  0  0  0
21.91  4.67032e+06  0  -3.79692e+08  0  0  0
21.92  4.67032e+06  0  -3.79692e+08  0  0  0
21.93  4.67031e+06  0  -3.79691e+08  0  0  0
21.94  4.67031e+06  0  -3.79691e+08  0  0  0
21.95  4.6703e+06  0  -3.79691e+08  0  0  0
21.96  4.6703e+06  0  -3.7969e+08  0  0  0
21.97  4.67029e+06  0  -3.7969e+08  0  0  0
21.98  4.67029e+06  0  -3.79689e+08  0  0  0
21.99  4.67028e+06  0  -3.79689e+08  0  0  0
22  4.67028e+06  0  -3.79688e+08  0  0  0
22.01  4.67027e+06  0  -3.79688e+08  0  0  0
22.02  4.67027e+06  0  -3.79688e+08  0  0  0
22.03  4.67026e+06  0  -3.79687e+08  0  0  0
22.04  4.67025e+06  0  -3.79687e+08  0  0  0
22.05  4.67025e+06  0  -3.79686e+08  0  0  0
22.06  4.67024e+06  0  -3.79686e+08  0  0  0
22.07  4.67024e+06  0  -3.79685e+08  0  0  0
22.08  4.67023e+06  0  -3.79685e+08  0  0  0
22.09  4.67023e+06  0  -3.79684e+08  0  0  0
22.1  4.67022e+06  0  -3.79684e+08  0  0  0
22.11  4.67021e+06  0  -3.79683e+08  0  0  0
22.12  4.67021e+06  0  -3.79683e+08  0  0  0
22.13  4.6702e+06  0  -3.79682e+08  0  0  0
22.14  4.6702e+06  0  -3.79682e+08  0  0  0
22.15  4.67019e+06  0  -3.79681e+08  0  0  0
22.16  4.67018e+06  0  -3.79681e+08  0  0  0
22.17  4.67018e+06  0  -3.7968e+08  0  0  0
22.18  4.67017e+06  0  -3.7968e+08  0  0  0
22.19  4.67016e+06  0  -3.79679e+08  0  0  0
22.2  4.67016e+06  0  -3.79679e+08  0  0  0
22.21  4.67015e+06  0  -3.79678e+08  0  0  0
22.22  4.67014e+06  0  -3.79678e+08  0  0  0
22.23  4.67014e+06  0  -3.79677e+08  0  0  0
22.24  4.67013e+06  0  -3.79677e+08  0  0  0
22.25  4.67012e+06  0  -3.79676e+08  0  0  0
22.26  4.67012e+06  0  -3.79675e+08  0  0  0
22.27  4.67011e+06  0  -3.79675e+08  0  0  0
22.28  4.6701e+06  0  -3.79674e+08  0  0  0
22.29  4.6701e+06  0  -3.79674e+08  0  0  0
22.3  4.67009e+06  0  -3.79673e+08  0  0  0
22.31  4.67008e+06  0  -3.79673e+08  0  0  0
22.32  4.67007e+06  0  -3.79672e+08  0  0  0
22.33  4.67007e+06  0  -3.79671e+08  0  0  0
22.34  4.67006e+06  0  -3.79671e+08  0  0  0
22.35  4.67005e+06  0  -3.7967e+08  0  0  0
22.36  4.67004e+06  0  -3.7967e+08  0  0  0
22.37  4.67004e+06  0  -3.79669e+08  0  0  0
22.38  4.67003e+06  0  -3.79668e+08  0  0  0
22.39  4.67002e+06  0  -3.79668e+08  0  0  0
22.4  4.67001e+06  0  -3.79667e+08  0  0  0
22.41  4.67001e+06  0  -3.79666e+08  0  0  0
22.42  4.67e+06  0  -3.79666e+08  0  0  0
22.43  4.66999e+06  0  -3.79665e+08  0  0  0
22.44  4.66998e+06  0  -3.79664e+08  0  0  0
22.45  4.66997e+06  0  -3.79664e+08  0  0  0
22.46  4.66996e+06  0  -3.79663e+08  0  0  0
22.47  4.66996e+06  0  -3.79662e+08  0  0  0
22.48  4.66995e+06  0  -3.79662e+08  0  0  0
22.49  4.66994e+06  0  -3.79661e+08  0  0  0
22.5  4.66993e+06  0  -3.7966e+08  0  0  0
22.51  4.66992e+06  0  -3.79659e+08  0  0  0
22.52  4.66991e+06  0  -3.79659e+08  0  0  0
22.53  4.6699e+06  0  -3.79658e+08  0  0  0
22.54  4.66989e+06  0  -3.79657e+08  0  0  0
22.55  4.66988e+06  0  -3.79657e+08  0  0  0
22.56  4.66988e+06  0  -3.79656e+08  0  0  0
22.57  4.66987e+06  0  -3.79655e+08  0  0  0
22.58  4.66986e+06  0  -3.79654e+08  0  0  0
22.59  4.66985e+06  0  -3.79653e+08  0  0  0
22.6  4.66984e+06  0  -3.79653e+08  0  0  0
22.61  4.66983e+06  0  -3.79652e+08  0  0  0
22.62  4.66982e+06  0  -3.79651e+08  0  0  0
22.63  4.66981e+06  0  -3.7965e+08  0  0  0
22.64  4.6698e+06  0  -3.79649e+08  0  0  0
22.65  4.66979e+06  0  -3.79649e+08  0  0  0
22.66  4.66978e+06  0  -3.79648e+08  0  0  0
22.67  4.66977e+06  0  -3.79647e+08  0  0  0
22.68  4.66976e+06  0  -3.79646e+08  0  0  0
22.69  4.66975e+06  0  -3.79645e+08  0  0  0
22.7  4.66973e+06  0  -3.79644e+08  0  0  0
22.71  4.66972e+06  0  -3.79643e+08  0  0  0
22.72  4.66971e+06  0  -3.79643e+08  0  0  0
22.73  4.6697e+06  0  -3.79642e+08  0  0  0
22.74  4.66969e+06  0  -3.79641e+08  0  0  0
22.75  4.66968e+06  0  -3.7964e+08  0  0  0
22.76  4.66967e+06  0  -3.79639e+08  0  0  0
22.77  4.66966e+06  0  -3.79638e+08  0  0  0
22.78  4.66964e+06  0  -3.79637e+08  0  0  0
22.79  4.66963e+06  0  -3.79636e+08  0  0  0
22.8  4.66962e+06  0  -3.79635e+08  0  0  0
22.81  4.66961e+06  0  -3.79634e+08  0  0  0
22.82  4.6696e+06  0  -3.79633e+08  0  0  0
22.83  4.66959e+06  0  -3.79632e+08  0  0  0
22.84  4.66957e+06  0  -3.79631e+08  0  0  0
22.85  4.66956e+06  0  -3.7963e+08  0  0  0
22.86  4.66955e+06  0  -3.79629e+08  0  0  0
22.87  4.66954e+06  0  -3.79628e+08  0  0  0
22.88  4.66952e+06  0  -3.79627e+08  0  0  0
22.89  4.66951e+06  0  -3.79626e+08  0  0  0
22.9  4.6695e+06  0  -3.79625e+08  0  0  0
22.91  4.66948e+06  0  -3.79624e+08  0  0  0
22.92  4.66947e+06  0  -3.79623e+08  0  0  0
22.93  4.66946e+06  0  -3.79622e+08  0  0  0
22.94  4.66944e+06  0  -3.79621e+08  0  0  0
22.95  4.66943e+06  0  -3.7962e+08  0  0  0
22.96  4.66942e+06  0  -3.79618e+08  0  0  0
22.97  4.6694e+06  0  -3.79617e+08  0  0  0
22.98  4.66939e+06  0  -3.79616e+08  0  0  0
22.99  4.66937e+06  0  -3.79615e+08  0  0  0
23  4.66936e+06  0  -3.79614e+08  0  0  0
23.01  4.66934e+06  0  -3.79613e+08  0  0  0
23.02  4.66933e+06  0  -3.79611e+08  0  0  0
23.03  4.66931e+06  0  -3.7961e+08  0  0  0
23.04  4.6693e+06  0  -3.79609e+08  0  0  0
23.05  4.66928e+06  0  -3.79608e+08  0  0  0
23.06  4.66927e+06  0  -3.79606e+08  0  0  0
23.07  4.66925e+06  0  -3.79605e+08  0  0  0
23.08  4.66924e+06  0  -3.79604e+08  0  0  0
23.09  4.66922e+06  0  -3.79603e+08  0  0  0
23.1  4.66921e+06  0  -3.79601e+08  0  0  0
23.11  4.66919e+06  0  -3.796e+08  0  0  0
23.12  4.66917e+06  0  -3.79599e+08  0  0  0
23.13  4.66916e+06  0  -3.79597e+08  0  0  0
23.14  4.66914e+06  0  -3.79596e+08  0  0  0
23.15  4.66912e+06  0  -3.79595e+08  0  0  0
23.16  4.66911e+06  0  -3.79593e+08  0  0  0
23.17  4.66909e+06  0  -3.79592e+08  0  0  0
23.18  4.66907e+06  0  -3.79591e+08  0  0  0
23.19  4.66906e+06  0  -3.79589e+08  0  0  0
23.2  4.66904e+06  0  -3.79588e+08  0  0  0
23.21  4.66902e+06  0  -3.79586e+08  0  0  0
23.22  4.669e+06  0  -3.79585e+08  0  0  0
23.23  4.66898e+06  0  -3.79583e+08  0  0  0
23.24  4.66897e+06  0  -3.79582e+08  0  0  0
23.25  4.66895e+06  0  -3.7958e+08  0  0  0
23.26  4.66893e+06  0  -3.79579e+08  0  0  0
23.27  4.66891e+06  0  -3.79577e+08  0  0  0
23.28  4.66889e+06  0  -3.79576e+08  0  0  0
23.29  4.66887e+06  0  -3.79574e+08  0  0  0
23.3  4.66885e+06  0  -3.79573e+08  0  0  0
23.31  4.66883e+06  0  -3.79571e+08  0  0  0
23.32  4.66881e+06  0  -3.79569e+08  0  0  0
23.33  4.66879e+06  0  -3.79568e+08  0  0  0
23.34  4.66877e+06  0  -3.79566e+08  0  0  0
23.35  4.66875e+06  0  -3.79564e+08  0  0  0
23.36  4.66873e+06  0  -3.79563e+08  0  0  0
23.37  4.66871e+06  0  -3.79561e+08  0  0  0
23.38  4.66869e+06  0  -3.79559e+08  0  0  0
23.39  4.66867e+06  0  -3.79558e+08  0  0  0
23.4  4.66865e+06  0  -3.79556e+08  0  0  0
23.41  4.66862e+06  0  -3.79554e+08  0  0  0
23.42  4.6686e+06  0  -3.79552e+08  0  0  0
23.43  4.66858e+06  0  -3.79551e+08  0  0  0
23.44  4.66856e+06  0  -3.79549e+08  0  0  0
23.45  4.66854e+06  0  -3.79547e+08  0  0  0
23.46  4.66851e+06  0  -3.79545e+08  0  0  0
23.47  4.66849e+06  0  -3.79543e+08  0  0  0
23.48  4.66847e+06  0  -3.79541e+08  0  0  0
23.49  4.66844e+06  0  -3.79539e+08  0  0  0
23.5  4.66842e+06  0  -3.79537e+08  0  0  0
23.51  4.6684e+06  0  -3.79535e+08  0  0  0
23.52  4.66837e+06  0  -3.79534e+08  0  0  0
23.53  4.66835e+06  0  -3.79532e+08  0  0  0
23.54  4.66832e+06  0  -3.7953e+08  0  0  0
23.55  4.6683e+06  0  -3.79527e+08  0  0  0
23.56  4.66827e+06  0  -3.79525e+08  0  0  0
23.57  4.66825e+06  0  -3.79523e+08  0  0  0
23.58  4.66822e+06  0  -3.79521e+08  0  0  0
23.59  4.6682e+06  0  -3.79519e+08  0  0  0
23.6  4.66817e+06  0  -3.79517e+08  0  0  0
23.61  4.66814e+06  0  -3.79515e+08  0  0  0
23.62  4.66812e+06  0  -3.79513e+08  0  0  0
23.63  4.66809e+06  0  -3.79511e+08  0  0  0
23.64  4.66806e+06  0  -3.79508e+08  0  0  0
23.65  4.66803e+06  0  -3.79506e+08  0  0  0
23.66  4.66801e+06  0  -3.79504e+08  0  0  0
23.67  4.66798e+06  0  -3.79502e+08  0  0  0
23.68  4.66795e+06  0  -3.79499e+08  0  0  0
23.69  4.66792e+06  0  -3.79497e+08  0  0  0
23.7  4.66789e+06  0  -3.79495e+08  0  0  0
23.71  4.66786e+06  0  -3.79492e+08  0  0  0
23.72  4.66783e+06  0  -3.7949e+08  0  0  0
23.73  4.6678e+06  0  -3.79487e+08  0  0  0
23.74  4.66777e+06  0  -3.79485e+08  0  0  0
23.75  4.66774e+06  0  -3.79482e+08  0  0  0
23.76  4.66771e+06  0  -3.7948e+08  0  0  0
23.77  4.66768e+06  0  -3.79477e+08  0  0  0
23.78  4.66765e+06  0  -3.79475e+08  0  0  0
23.79  4.66762e+06  0  -3.79472e+08  0  0  0
23.8  4.66759e+06  0  -3.7947e+08  0  0  0
23.81  4.66755e+06  0  -3.79467e+08  0  0  0
23.82  4.66752e+06  0  -3.79464e+08  0  0  0
23.83  4.66749e+06  0  -3.79462e+08  0  0  0
23.84  4.66746e+06  0  -3.79459e+08  0  0  0
23.85  4.66742e+06  0  -3.79456e+08  0  0  0
23.86  4.66739e+06  0  -3.79454e+08  0  0  0
23.87  4.66735e+06  0  -3.79451e+08  0  0  0
23.88  4.66732e+06  0  -3.79448e+08  0  0  0
23.89  4.66728e+06  0  -3.79445e+08  0  0  0
23.9  4.66725e+06  0  -3.79442e+08  0  0  0
23.91  4.66721e+06  0  -3.79439e+08  0  0  0
23.92  4.66718e+06  0  -3.79436e+08  0  0  0
23.93  4.66714e+06  0  -3.79433e+08  0  0  0
23.94  4.6671e+06  0  -3.7943e+08  0  0  0
23.95  4.66707e+06  0  -3.79427e+08  0  0  0
23.96  4.66703e+06  0  -3.79424e+08  0  0  0
23.97  4.66699e+06  0  -3.79421e+08  0  0  0
23.98  4.66695e+06  0  -3.79418e+08  0  0  0
23.99  4.66691e+06  0  -3.79415e+08  0  0  0
24  4.66688e+06  0  -3.79412e+08  0  0  0
24.01  4.66684e+06  0  -3.79409e+08  0  0  0
24.02  4.6668e+06  0  -3.79405e+08  0  0  0
24.03  4.66676e+06  0  -3.79402e+08  0  0  0
24.04  4.66672e+06  0  -3.79399e+08  0  0  0
24.05  4.66667e+06  0  -3.79396e+08  0  0  0
24.06  4.66663e+06  0  -3.79392e+08  0  0  0
