# t  x  y  z  vx  vy  vz  downrange
4.24  115.519  0  6.02039  60.9201  0  -17.0273  115.519
4.25  116.129  0  5.8494  61.083  0  -17.1709  116.129
4.26  116.741  0  5.67697  61.2457  0  -17.3147  116.741
4.27  117.354  0  5.5031  61.4084  0  -17.4587  117.354
4.28  117.969  0  5.32779  61.5711  0  -17.603  117.969
4.29  118.586  0  5.15104  61.7336  0  -17.7475  118.586
4.3  119.204  0  4.97284  61.8961  0  -17.8923  119.204
4.31  119.824  0  4.79319  62.0585  0  -18.0373  119.823
4.32  120.445  0  4.6121  62.2209  0  -18.1825  120.445
4.33  121.068  0  4.42954  62.3831  0  -18.328  121.068
4.34  121.693  0  4.24553  62.5453  0  -18.4737  121.693
4.35  122.319  0  4.06007  62.7075  0  -18.6196  122.319
4.36  122.947  0  3.87314  62.8696  0  -18.7658  122.947
4.37  123.576  0  3.68475  63.0316  0  -18.9122  123.576
4.38  124.207  0  3.4949  63.1935  0  -19.0588  124.207
4.39  124.84  0  3.30357  63.3554  0  -19.2057  124.84
4.4  125.474  0  3.11078  63.5172  0  -19.3528  125.474
4.41  126.11  0  2.91652  63.6789  0  -19.5001  126.11
4.42  126.748  0  2.72078  63.8405  0  -19.6476  126.748
4.43  127.387  0  2.52356  64.002  0  -19.7954  127.387
4.44  128.028  0  2.32487  64.1635  0  -19.9434  128.028
4.45  128.671  0  2.12469  64.3249  0  -20.0916  128.671
4.46  129.315  0  1.92304  64.4862  0  -20.24  129.315
4.47  129.96  0  1.71989  64.6475  0  -20.3887  129.96
4.48  130.608  0  1.51526  64.8087  0  -20.5375  130.607
4.49  131.256  0  1.30914  64.9697  0  -20.6866  131.256
4.5  131.907  0  1.10153  65.1307  0  -20.8359  131.907
4.51  132.559  0  0.892422  65.2916  0  -20.9855  132.559
4.52  133.213  0  0.681819  65.4525  0  -21.1352  133.213
4.53  133.868  0  0.469718  65.6132  0  -21.2851  133.868
4.54  134.525  0  0.256116  65.7738  0  -21.4353  134.525
4.55  135.184  0  0.0410116  65.9344  0  -21.5856  135.184
4.56  135.844  0  -0.175597  66.0949  0  -21.7362  135.844
